collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2021-04-22-US-SJC-1,Pixel4,1303161736446,5,37,BDS_B1I,1303161735372760288,-16646039.222,-14381529.228,17194920.648,-419.542,-1920.308,-2012.325,-270686.726,-0.003,22054692.925,4.197,-452.266,3.924,2.6
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,17,GPS_L1,1303161735366270328,14321137.997,-13241061.733,18454141.945,2253.796,-33.951,-1815.628,129135.085,0.003,24000333.985,5.696,0.0,7.627,7.641
2021-04-22-US-SJC-1,Pixel4,1303161736446,3,22,GLO_G1,1303161735381798824,-15700078.737,-14484615.636,13845146.963,1630.023,1007.207,2907.919,-32715.058,-0.001,19345008.001,8.094,1171.779,3.755,2.6
2021-04-22-US-SJC-1,Pixel4,1303161736446,6,27,GAL_E1,1303161735359308786,-17203038.917,4419819.153,23676170.747,506.974,-2321.778,802.467,-5059.559,-0.002,26087351.773,10.493,-226.514,6.471,5.263
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,19,GPS_L1,1303161735373701119,5440058.846,-14389657.37,21350432.728,2775.276,6.212,-704.077,-2830.029,0.001,21772638.887,11.992,0.0,5.235,3.845
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,25,GPS_L1,1303161735364785560,-17214251.266,10422854.433,16927720.708,674.869,-2115.298,1984.903,37060.999,0.001,24445456.234,9.294,0.0,9.123,14.278
2021-04-22-US-SJC-1,Pixel4,1303161736446,6,30,GAL_E5A,1303161735371623457,-10585372.581,-18156553.238,20837023.896,379.386,-2058.661,-1598.906,900466.666,-0.009,22395506.285,2.099,-2351.97,6.707,2.513
2021-04-22-US-SJC-1,Pixel4,1303161736446,5,23,BDS_B1I,1303161735368644503,-8604866.277,-26476112.513,1935075.532,99.075,-255.915,-3063.292,-267496.134,-0.002,23288574.226,4.197,-452.266,5.334,3.497
2021-04-22-US-SJC-1,Pixel4,1303161736446,6,2,GAL_E1,1303161735362735421,1874754.104,-28920049.142,6060528.041,19.929,-617.542,-2949.046,64174.49,0.001,25060072.444,3.598,-226.514,5.637,3.874
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,2,GPS_L1,1303161735376119968,-12471252.853,-22331840.4,7711050.96,776.947,506.065,2980.807,-179289.025,-0.0,21047486.199,5.096,0.0,4.163,2.776
2021-04-22-US-SJC-1,Pixel4,1303161736446,5,28,BDS_B1I,1303161735374262931,-12424238.912,-16714434.091,18575967.409,2063.049,499.692,1829.346,-24908.316,0.001,21604211.886,4.797,-452.266,3.807,2.499
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,6,GPS_L1,1303161735377112824,-1946073.974,-20776810.297,16457301.037,1362.16,1572.367,2159.808,2794.159,0.001,20749835.459,1.799,0.0,4.067,2.786
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,12,GPS_L1,1303161735375023666,-14516096.966,-3903610.832,21632454.505,1241.195,-2515.814,388.697,-9396.909,-0.002,21376149.271,2.698,0.0,4.783,3.416
2021-04-22-US-SJC-1,Pixel4,1303161736446,3,21,GLO_G1,1303161735377967671,-7722.969,-11380446.757,22828739.88,2805.983,1388.819,691.387,-61056.28,-0.001,20493558.775,20.985,1171.779,4.471,3.336
2021-04-22-US-SJC-1,Pixel4,1303161736446,3,23,GLO_G1,1303161735367592578,-23160650.802,-7395942.013,-7712588.883,-1053.318,-249.438,3406.934,114007.107,0.001,23603933.408,9.294,1171.779,10.962,15.299
2021-04-22-US-SJC-1,Pixel4,1303161736446,3,10,GLO_G1,1303161735366867331,1874311.239,-23854989.514,-8948810.194,-26.344,1230.329,-3282.608,-20438.533,0.0,23821356.989,11.992,1171.779,11.358,15.955
2021-04-22-US-SJC-1,Pixel4,1303161736446,3,12,GLO_G1,1303161735379994225,-11055506.581,-8006006.641,21575542.172,-327.326,-2929.917,-1254.237,66857.963,0.001,19886013.17,8.094,1171.779,4.062,2.948
2021-04-22-US-SJC-1,Pixel4,1303161736446,6,27,GAL_E5A,1303161735359315893,-17203038.91,4419819.139,23676170.755,506.974,-2321.778,802.467,-5060.18,-0.002,26085221.148,1.799,-2351.97,11.604,5.263
2021-04-22-US-SJC-1,Pixel4,1303161736446,5,16,BDS_B1I,1303161735308818889,-13703902.746,21730176.901,33513704.578,-1295.458,151.819,-641.098,-239125.881,-0.006,41223842.099,10.493,-452.266,8.927,18.843
2021-04-22-US-SJC-1,Pixel4,1303161736446,6,30,GAL_E1,1303161735371616373,-10585372.584,-18156553.223,20837023.908,379.386,-2058.661,-1598.906,900467.161,-0.009,22397630.014,7.195,-226.514,3.74,2.513
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,28,GPS_L1,1303161735365423669,11651366.537,-23967443.116,1618042.147,262.835,-15.072,-3180.847,174696.844,-0.001,24254155.968,10.493,0.0,9.553,10.071
2021-04-22-US-SJC-1,Pixel4,1303161736446,6,36,GAL_E1,1303161735358752405,11219319.544,-11596740.382,24819487.149,1885.952,1629.872,-89.847,-59148.385,-0.002,26254150.601,15.889,-226.514,6.484,5.476
2021-04-22-US-SJC-1,Pixel4,1303161736446,6,15,GAL_E5A,1303161735364017013,-21974916.964,-19804130.658,852942.931,-40.252,176.094,3076.813,245253.047,-0.001,24675860.828,1.499,-2351.97,9.86,3.682
2021-04-22-US-SJC-1,Pixel4,1303161736446,1,6,GPS_L5,1303161735377120645,-1946073.963,-20776810.285,16457301.054,1362.16,1572.367,2159.808,2793.163,0.001,20747490.782,1.799,-2350.66,7.293,2.786
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,15,GAL_E1,1303161736364011448,-21974957.088,-19803954.459,856019.72,-40.005,176.3,3076.8,245254.666,-0.001,24677529.173,3.598,-225.857,5.498,3.682
2021-04-22-US-SJC-1,Pixel4,1303161737446,5,6,BDS_B1I,1303161736309962761,-17490684.935,21036489.007,32429705.369,-1214.007,245.792,-850.57,91824.677,0.012,40880917.9,13.79,-451.897,8.887,15.101
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,2,GAL_E5A,1303161736362741328,1874773.978,-28920666.544,6057578.93,19.82,-617.255,-2949.139,64174.715,0.001,25058301.57,2.398,-2352.751,10.11,3.874
2021-04-22-US-SJC-1,Pixel4,1303161737446,5,37,BDS_B1I,1303161736372760573,-16646458.797,-14383449.413,17192908.165,-419.606,-1920.06,-2012.64,-270686.728,-0.003,22054607.484,3.298,-451.897,3.924,2.6
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,17,GPS_L1,1303161736366268498,14323391.677,-13241095.747,18452326.131,2253.573,-34.077,-1816.008,129135.088,0.003,24000882.606,11.992,0.0,7.627,7.643
2021-04-22-US-SJC-1,Pixel4,1303161737446,3,22,GLO_G1,1303161736381799389,-15698448.491,-14483608.411,13848054.717,1630.465,1007.242,2907.585,-32715.059,-0.001,19344838.618,7.195,1158.089,3.754,2.6
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,27,GAL_E1,1303161736359310350,-17202532.025,4417497.313,23676973.033,506.808,-2321.897,802.103,-5059.562,-0.002,26086882.898,7.195,-225.857,6.47,5.262
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,19,GPS_L1,1303161736373699672,5442834.072,-14389651.241,21349728.418,2775.186,6.046,-704.544,-2830.028,0.001,21773072.686,18.287,0.0,5.236,3.845
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,25,GPS_L1,1303161736364787632,-17213576.407,10420738.994,16929705.43,674.846,-2115.57,1984.532,37061.0,0.001,24444835.064,8.094,0.0,9.122,14.27
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,30,GAL_E5A,1303161736371623715,-10584993.292,-18158611.836,20835424.829,379.192,-2058.534,-1599.227,900466.657,-0.009,22395428.938,2.099,-2352.751,6.707,2.513
2021-04-22-US-SJC-1,Pixel4,1303161737446,5,23,BDS_B1I,1303161736368642922,-8604767.164,-26476368.262,1932012.228,99.15,-255.584,-3063.328,-267496.136,-0.002,23289048.198,4.797,-451.897,5.335,3.497
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,2,GAL_E1,1303161736362734247,1874773.978,-28920666.54,6057578.951,19.82,-617.255,-2949.139,64174.491,0.001,25060424.4,3.897,-225.857,5.638,3.874
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,2,GPS_L1,1303161736376120807,-12470475.771,-22331334.217,7714031.688,777.215,506.3,2980.645,-179289.025,-0.0,21047234.674,4.197,0.0,4.163,2.776
2021-04-22-US-SJC-1,Pixel4,1303161737446,5,28,BDS_B1I,1303161736374262831,-12422175.746,-16713934.441,18577796.585,2063.283,499.609,1829.006,-24908.314,0.001,21604241.865,5.696,-451.897,3.807,2.499
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,6,GPS_L1,1303161736377112461,-1944711.683,-20775237.865,16459460.668,1362.421,1572.499,2159.458,2794.16,0.001,20749944.283,2.398,0.0,4.067,2.786
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,12,GPS_L1,1303161736375025077,-14514855.834,-3906126.709,21632842.966,1241.067,-2515.931,388.225,-9396.912,-0.002,21375726.264,2.099,0.0,4.782,3.416
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,14,GPS_L1,1303161736361881748,13210166.804,-22836004.204,-2980051.475,101.712,466.643,-3139.146,28151.045,-0.001,25315997.171,23.983,0.0,12.315,30.889
2021-04-22-US-SJC-1,Pixel4,1303161737446,3,23,GLO_G1,1303161736367594905,-23161703.924,-7396191.306,-7709181.848,-1052.922,-249.146,3407.119,114007.107,0.001,23603235.791,10.493,1158.089,10.96,15.288
2021-04-22-US-SJC-1,Pixel4,1303161737446,3,10,GLO_G1,1303161736366864973,1874284.967,-23853758.965,-8952092.687,-26.199,1230.776,-3282.394,-20438.533,0.0,23822063.899,18.287,1158.089,11.361,15.967
2021-04-22-US-SJC-1,Pixel4,1303161737446,3,12,GLO_G1,1303161736379995671,-11055834.019,-8008936.464,21574287.675,-327.548,-2929.72,-1254.754,66857.964,0.001,19885579.671,7.195,1158.089,4.062,2.948
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,27,GAL_E5A,1303161736359317440,-17202532.018,4417497.298,23676973.041,506.808,-2321.897,802.103,-5060.182,-0.002,26084757.369,1.499,-2352.751,11.603,5.262
2021-04-22-US-SJC-1,Pixel4,1303161737446,5,16,BDS_B1I,1303161736308818999,-13705198.192,21730328.815,33513063.391,-1295.436,152.008,-641.275,-239125.887,-0.006,41223809.122,9.294,-451.897,8.927,18.843
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,30,GAL_E1,1303161736371616597,-10584993.295,-18158611.821,20835424.841,379.192,-2058.534,-1599.227,900467.152,-0.009,22397562.861,10.493,-225.857,3.74,2.513
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,28,GPS_L1,1303161736365422102,11651629.279,-23967458.02,1614861.288,262.651,-14.736,-3180.881,174696.843,-0.001,24254625.743,8.094,0.0,9.554,10.075
2021-04-22-US-SJC-1,Pixel4,1303161737446,6,15,GAL_E5A,1303161736364018519,-21974957.092,-19803954.461,856019.742,-40.005,176.3,3076.8,245253.046,-0.001,24675409.34,2.099,-2352.751,9.859,3.682
2021-04-22-US-SJC-1,Pixel4,1303161737446,1,6,GPS_L5,1303161736377120277,-1944711.672,-20775237.852,16459460.685,1362.421,1572.499,2159.458,2793.164,0.001,20747601.106,1.799,-2350.599,7.293,2.786
2021-04-22-US-SJC-1,Pixel4,1303161738446,1,2,GPS_L1,1303161737376121641,-12469698.42,-22330827.799,7717012.254,777.484,506.534,2980.484,-179289.026,-0.0,21046984.647,4.197,0.0,4.162,2.776
2021-04-22-US-SJC-1,Pixel4,1303161738446,5,28,BDS_B1I,1303161737374262774,-12420112.345,-16713434.875,18579625.42,2063.518,499.525,1828.665,-24908.313,0.001,21604258.954,4.197,-453.718,3.807,2.499
2021-04-22-US-SJC-1,Pixel4,1303161738446,1,6,GPS_L1,1303161737377112080,-1943349.132,-20773665.3,16461619.95,1362.681,1572.631,2159.108,2794.161,0.001,20750058.504,2.698,0.0,4.067,2.786
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,15,GAL_E1,1303161737364012935,-21974996.97,-19803778.057,859096.518,-39.758,176.505,3076.786,245254.665,-0.001,24677083.382,4.197,-226.131,5.497,3.681
2021-04-22-US-SJC-1,Pixel4,1303161738446,1,12,GPS_L1,1303161737375026501,-14513614.829,-3908642.701,21633230.955,1240.94,-2516.047,387.753,-9396.914,-0.002,21375299.359,2.698,0.0,4.782,3.416
2021-04-22-US-SJC-1,Pixel4,1303161738446,5,6,BDS_B1I,1303161737309962840,-17491898.925,21036734.889,32428854.715,-1213.973,245.971,-850.739,91824.69,0.012,40880894.217,11.992,-453.718,8.887,15.101
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,2,GAL_E5A,1303161737362740154,1874793.743,-28921283.655,6054629.748,19.711,-616.968,-2949.232,64174.716,0.001,25058653.526,2.398,-2352.403,10.111,3.874
2021-04-22-US-SJC-1,Pixel4,1303161738446,5,37,BDS_B1I,1303161737372760850,-16646878.435,-14385369.349,17190895.367,-419.669,-1919.812,-2012.954,-270686.731,-0.003,22054524.441,4.797,-453.718,3.924,2.6
2021-04-22-US-SJC-1,Pixel4,1303161738446,3,22,GLO_G1,1303161737381799773,-15696817.804,-14482601.152,13850962.135,1630.908,1007.277,2907.25,-32715.059,-0.001,19344723.497,8.094,1158.521,3.754,2.6
2021-04-22-US-SJC-1,Pixel4,1303161738446,3,23,GLO_G1,1303161737367597339,-23162756.65,-7396440.307,-7705774.629,-1052.525,-248.854,3407.304,114007.108,0.001,23602506.096,10.493,1158.521,10.958,15.278
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,27,GAL_E1,1303161737359311884,-17202025.299,4415175.353,23677774.955,506.643,-2322.015,801.739,-5059.564,-0.002,26086423.016,7.195,-226.131,6.47,5.261
2021-04-22-US-SJC-1,Pixel4,1303161738446,3,12,GLO_G1,1303161737379997172,-11056161.678,-8011866.091,21573032.661,-327.769,-2929.523,-1255.27,66857.965,0.001,19885129.682,8.094,1158.521,4.061,2.947
2021-04-22-US-SJC-1,Pixel4,1303161738446,1,25,GPS_L1,1303161737364789708,-17212901.572,10418623.285,16931689.781,674.823,-2115.841,1984.161,37061.001,0.001,24444212.695,8.094,0.0,9.121,14.262
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,27,GAL_E5A,1303161737359318984,-17202025.291,4415175.339,23677774.963,506.643,-2322.015,801.739,-5060.185,-0.002,26084294.49,1.499,-2352.403,11.602,5.261
2021-04-22-US-SJC-1,Pixel4,1303161738446,5,16,BDS_B1I,1303161737308819118,-13706493.618,21730480.918,33512422.027,-1295.414,152.198,-641.453,-239125.893,-0.006,41223773.446,15.889,-453.718,8.927,18.843
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,30,GAL_E5A,1303161737371623973,-10584614.196,-18160670.307,20833825.442,378.999,-2058.407,-1599.547,900466.648,-0.009,22395351.592,3.298,-2352.403,6.707,2.513
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,30,GAL_E1,1303161737371616837,-10584614.199,-18160670.292,20833825.454,378.999,-2058.407,-1599.547,900467.143,-0.009,22397490.911,20.985,-226.131,3.74,2.513
2021-04-22-US-SJC-1,Pixel4,1303161738446,1,28,GPS_L1,1303161737365420472,11651891.837,-23967472.587,1611680.395,262.466,-14.399,-3180.915,174696.842,-0.001,24255114.405,18.287,0.0,9.555,10.078
2021-04-22-US-SJC-1,Pixel4,1303161738446,5,23,BDS_B1I,1303161737368641316,-8604667.977,-26476623.681,1928948.887,99.225,-255.254,-3063.363,-267496.138,-0.002,23289529.665,3.897,-453.718,5.335,3.498
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,15,GAL_E5A,1303161737364020001,-21974996.973,-19803778.058,859096.54,-39.758,176.505,3076.786,245253.046,-0.001,24674965.048,1.499,-2352.403,9.858,3.681
2021-04-22-US-SJC-1,Pixel4,1303161738446,6,2,GAL_E1,1303161737362733076,1874793.743,-28921283.65,6054629.769,19.711,-616.967,-2949.232,64174.492,0.001,25060775.457,4.197,-226.131,5.638,3.874
2021-04-22-US-SJC-1,Pixel4,1303161738446,1,6,GPS_L5,1303161737377119902,-1943349.121,-20773665.288,16461619.967,1362.681,1572.631,2159.108,2793.165,0.001,20747713.528,2.398,-2346.616,7.293,2.786
2021-04-22-US-SJC-1,Pixel4,1303161739446,1,2,GPS_L1,1303161738376122455,-12468920.801,-22330321.147,7719992.66,777.752,506.769,2980.323,-179289.026,-0.0,21046740.616,4.197,0.0,4.162,2.775
2021-04-22-US-SJC-1,Pixel4,1303161739446,5,28,BDS_B1I,1303161738374262678,-12418048.709,-16712935.392,18581453.914,2063.752,499.442,1828.324,-24908.312,0.001,21604287.734,5.096,-452.856,3.807,2.499
2021-04-22-US-SJC-1,Pixel4,1303161739446,6,15,GAL_E1,1303161738364014441,-21975036.604,-19803601.45,862173.302,-39.511,176.71,3076.773,245254.665,-0.001,24676631.894,4.197,-226.199,5.496,3.681
2021-04-22-US-SJC-1,Pixel4,1303161739446,1,12,GPS_L1,1303161738375027911,-14512373.952,-3911158.811,21633618.472,1240.812,-2516.164,387.281,-9396.916,-0.002,21374876.652,2.698,0.0,4.782,3.415
2021-04-22-US-SJC-1,Pixel4,1303161739446,5,6,BDS_B1I,1303161738309962917,-17493112.882,21036980.95,32428003.891,-1213.939,246.151,-850.908,91824.702,0.012,40880871.133,11.992,-452.856,8.888,15.102
2021-04-22-US-SJC-1,Pixel4,1303161739446,6,2,GAL_E5A,1303161738362738975,1874813.4,-28921900.478,6051680.472,19.602,-616.68,-2949.325,64174.717,0.001,25059006.981,2.398,-2353.256,10.112,3.875
2021-04-22-US-SJC-1,Pixel4,1303161739446,5,37,BDS_B1I,1303161738372761127,-16647298.136,-14387289.037,17188882.254,-419.733,-1919.564,-2013.269,-270686.734,-0.003,22054441.399,4.797,-452.856,3.924,2.6
2021-04-22-US-SJC-1,Pixel4,1303161739446,3,22,GLO_G1,1303161738381800203,-15695186.673,-14481593.857,13853869.219,1631.351,1007.312,2906.915,-32715.06,-0.001,19344594.587,7.195,1155.133,3.754,2.6
2021-04-22-US-SJC-1,Pixel4,1303161739446,3,23,GLO_G1,1303161738367599633,-23163808.978,-7396689.016,-7702367.224,-1052.128,-248.563,3407.49,114007.109,0.001,23601818.372,13.79,1155.133,10.956,15.267
2021-04-22-US-SJC-1,Pixel4,1303161739446,3,10,GLO_G1,1303161738366859983,1874232.858,-23851296.525,-8958657.031,-25.91,1231.67,-3281.966,-20438.533,0.0,23823559.864,20.985,1155.133,11.365,15.991
2021-04-22-US-SJC-1,Pixel4,1303161739446,6,27,GAL_E1,1303161738359313418,-17201518.738,4412853.276,23678576.513,506.477,-2322.133,801.375,-5059.567,-0.002,26085963.134,10.493,-226.199,6.469,5.26
2021-04-22-US-SJC-1,Pixel4,1303161739446,3,12,GLO_G1,1303161738379998667,-11056489.558,-8014795.52,21571777.13,-327.99,-2929.326,-1255.787,66857.966,0.001,19884681.492,4.797,1155.133,4.061,2.947
2021-04-22-US-SJC-1,Pixel4,1303161739446,1,25,GPS_L1,1303161738364791900,-17212226.759,10416507.303,16933673.761,674.8,-2116.113,1983.79,37061.002,0.001,24443555.55,11.992,0.0,9.12,14.254
2021-04-22-US-SJC-1,Pixel4,1303161739446,6,27,GAL_E5A,1303161738359320530,-17201518.731,4412853.261,23678576.522,506.477,-2322.133,801.375,-5060.187,-0.002,26083831.01,1.499,-2353.256,11.601,5.26
2021-04-22-US-SJC-1,Pixel4,1303161739446,5,16,BDS_B1I,1303161738308819279,-13707789.021,21730633.21,33511780.486,-1295.392,152.387,-641.63,-239125.899,-0.006,41223725.18,20.985,-452.856,8.927,18.842
