collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-04-29-US-SJC-2,Pixel4,1303759037435,37.33122474,-121.8869047942,59.76,1354.43,5.1,0.0,9.47,328.94
2021-04-29-US-SJC-2,Pixel4,1303759038435,37.3312971285,-121.8869602524,59.67,1355.43,5.1,0.0,9.36,328.53
2021-04-29-US-SJC-2,Pixel4,1303759039435,37.3313672773,-121.8870188237,59.51,1356.43,5.1,0.0,9.31,325.5
2021-04-29-US-SJC-2,Pixel4,1303759040435,37.331434409,-121.8870817401,59.46,1357.43,5.1,0.0,9.33,322.87
2021-04-29-US-SJC-2,Pixel4,1303759041435,37.3315028146,-121.887146746,59.43,1358.43,5.1,0.0,9.79,323.24
2021-04-29-US-SJC-2,Pixel4,1303759042435,37.3315755258,-121.8872132331,59.45,1359.43,5.1,0.0,10.26,324.57
2021-04-29-US-SJC-2,Pixel4,1303759043435,37.3316538597,-121.8872815594,59.33,1360.43,16.18,0.0,10.98,325.67
2021-04-29-US-SJC-2,Pixel4,1303759044435,37.3317390676,-121.8873522187,59.18,1361.43,20.36,0.0,11.7,327.17
2021-04-29-US-SJC-2,Pixel4,1303759045435,37.3318308377,-121.8874239848,59.12,1362.43,22.86,0.0,12.36,328.6
2021-04-29-US-SJC-2,Pixel4,1303759046435,37.3319284288,-121.8874980967,59.05,1363.43,24.5,0.0,12.91,329.1
2021-04-29-US-SJC-2,Pixel4,1303759047435,37.3320279888,-121.8875726111,58.97,1364.43,0.0,0.0,12.81,329.5
2021-04-29-US-SJC-2,Pixel4,1303759048435,37.3321264383,-121.8876452159,58.91,1365.43,0.0,0.0,12.53,329.7
2021-04-29-US-SJC-2,Pixel4,1303759049435,37.3322230271,-121.8877161462,58.85,1366.43,0.0,0.0,12.35,329.76
2021-04-29-US-SJC-2,Pixel4,1303759050435,37.3323187431,-121.8877869193,58.71,1367.43,16.86,0.0,12.3,329.6
2021-04-29-US-SJC-2,Pixel4,1303759051435,37.3324136536,-121.8878572358,58.53,1368.43,21.93,0.0,12.14,329.46
2021-04-29-US-SJC-2,Pixel4,1303759052435,37.3325070672,-121.8879269311,58.36,1369.43,0.0,0.0,11.99,329.4
2021-04-29-US-SJC-2,Pixel4,1303759053435,37.3325990251,-121.8879957372,58.21,1370.43,0.0,0.0,11.78,329.2
2021-04-29-US-SJC-2,Pixel4,1303759054435,37.3326892961,-121.888063108,58.14,1371.43,0.0,0.0,11.52,329.54
2021-04-29-US-SJC-2,Pixel4,1303759055435,37.3327776827,-121.8881281192,58.11,1372.43,0.0,0.0,11.21,329.8
2021-04-29-US-SJC-2,Pixel4,1303759056435,37.3328636673,-121.8881913995,58.15,1373.43,0.0,0.0,10.89,329.6
2021-04-29-US-SJC-2,Pixel4,1303759057435,37.3329466044,-121.8882531501,58.14,1374.43,0.0,0.0,10.58,329.4
2021-04-29-US-SJC-2,Pixel4,1303759058435,37.3330280017,-121.8883137192,58.02,1375.43,0.0,0.0,10.44,329.4
2021-04-29-US-SJC-2,Pixel4,1303759059435,37.3331083337,-121.8883741185,57.99,1376.43,0.0,0.0,10.32,329.2
2021-04-29-US-SJC-2,Pixel4,1303759060435,37.3331872117,-121.8884336474,58.04,1377.43,0.0,0.0,10.12,329.1
2021-04-29-US-SJC-2,Pixel4,1303759061435,37.3332644285,-121.8884918419,58.1,1378.43,0.0,0.0,9.88,329.1
2021-04-29-US-SJC-2,Pixel4,1303759062435,37.3333403331,-121.888548183,58.11,1379.43,0.0,0.0,9.72,329.6
2021-04-29-US-SJC-2,Pixel4,1303759063435,37.3334152406,-121.8886035333,58.08,1380.43,0.0,0.0,9.57,329.6
2021-04-29-US-SJC-2,Pixel4,1303759064435,37.3334890095,-121.8886578657,58.1,1381.43,0.0,0.0,9.4,329.7
2021-04-29-US-SJC-2,Pixel4,1303759065435,37.3335613947,-121.8887113671,58.15,1382.43,0.0,0.0,9.31,329.5
2021-04-29-US-SJC-2,Pixel4,1303759066435,37.3336340468,-121.8887654927,58.17,1383.43,0.0,0.0,9.43,329.33
2021-04-29-US-SJC-2,Pixel4,1303759067435,37.3337075922,-121.8888202255,58.15,1384.43,0.0,0.0,9.52,329.5
2021-04-29-US-SJC-2,Pixel4,1303759068435,37.3337811071,-121.8888746267,58.12,1385.43,0.0,0.0,9.48,329.5
2021-04-29-US-SJC-2,Pixel4,1303759069435,37.3338555082,-121.8889301582,58.1,1386.43,0.0,0.0,9.67,329.3
2021-04-29-US-SJC-2,Pixel4,1303759070435,37.333930077,-121.8889861181,58.11,1387.43,0.0,0.0,9.55,329.2
2021-04-29-US-SJC-2,Pixel4,1303759071435,37.3340031814,-121.8890408796,58.17,1388.43,0.0,0.0,9.31,329.4
2021-04-29-US-SJC-2,Pixel4,1303759072435,37.3340747828,-121.8890938238,58.24,1389.43,0.0,0.0,9.18,329.67
2021-04-29-US-SJC-2,Pixel4,1303759073435,37.3341472706,-121.8891471974,58.35,1390.43,0.0,0.0,9.52,329.7
2021-04-29-US-SJC-2,Pixel4,1303759074435,37.3342232077,-121.8892025547,58.56,1391.43,0.0,0.0,10.0,329.9
2021-04-29-US-SJC-2,Pixel4,1303759075435,37.3343026003,-121.8892607159,58.82,1392.43,0.0,0.0,10.41,329.6
2021-04-29-US-SJC-2,Pixel4,1303759076435,37.3343858277,-121.8893225735,58.73,1393.43,0.0,0.0,11.15,329.37
2021-04-29-US-SJC-2,Pixel4,1303759077435,37.3344743348,-121.889388753,58.67,1394.43,0.0,0.0,11.8,329.24
2021-04-29-US-SJC-2,Pixel4,1303759078435,37.3345663596,-121.8894570248,58.61,1395.43,0.0,0.0,11.83,329.4
2021-04-29-US-SJC-2,Pixel4,1303759079435,37.3346574241,-121.8895245568,58.64,1396.43,0.0,0.0,11.63,329.3
2021-04-29-US-SJC-2,Pixel4,1303759080435,37.3347464942,-121.8895912037,58.69,1397.43,0.0,0.0,11.4,329.06
2021-04-29-US-SJC-2,Pixel4,1303759081435,37.3348339449,-121.8896567661,58.65,1398.43,0.0,0.0,11.21,329.24
2021-04-29-US-SJC-2,Pixel4,1303759082435,37.3349204084,-121.8897203273,58.72,1399.43,0.0,0.0,11.01,329.8
2021-04-29-US-SJC-2,Pixel4,1303759083435,37.3350051811,-121.8897820927,58.75,1400.43,0.0,0.0,10.79,329.8
2021-04-29-US-SJC-2,Pixel4,1303759084435,37.3350883556,-121.8898427129,58.77,1401.43,0.0,0.0,10.58,329.8
2021-04-29-US-SJC-2,Pixel4,1303759085435,37.335169792,-121.889902173,58.83,1402.43,0.0,0.0,10.32,329.67
2021-04-29-US-SJC-2,Pixel4,1303759086435,37.3352489748,-121.889961108,58.84,1403.43,0.0,0.0,10.13,329.2
2021-04-29-US-SJC-2,Pixel4,1303759087435,37.3353272403,-121.8900184846,58.82,1404.43,0.0,0.0,9.98,330.04
2021-04-29-US-SJC-2,Pixel4,1303759088435,37.3354053534,-121.8900726313,58.81,1405.43,0.0,0.0,9.83,331.47
2021-04-29-US-SJC-2,Pixel4,1303759089435,37.3354831524,-121.8901235312,58.8,1406.43,0.0,0.0,9.62,332.94
2021-04-29-US-SJC-2,Pixel4,1303759090435,37.3355604325,-121.8901711316,58.79,1407.43,0.0,0.0,9.47,334.0
2021-04-29-US-SJC-2,Pixel4,1303759091435,37.3356361778,-121.8902183115,58.78,1408.43,0.0,0.0,9.29,332.93
2021-04-29-US-SJC-2,Pixel4,1303759092435,37.3357095447,-121.8902672172,58.75,1409.43,0.0,0.0,9.14,331.53
2021-04-29-US-SJC-2,Pixel4,1303759093435,37.3357804793,-121.8903167634,58.73,1410.43,0.0,0.0,8.83,330.6
2021-04-29-US-SJC-2,Pixel4,1303759094435,37.3358477941,-121.8903652176,58.72,1411.43,0.0,0.0,8.35,330.06
2021-04-29-US-SJC-2,Pixel4,1303759095435,37.3359095237,-121.8904102654,58.71,1412.43,0.0,0.0,7.37,329.7
2021-04-29-US-SJC-2,Pixel4,1303759096435,37.3359627026,-121.8904487367,58.71,1413.43,0.0,0.0,6.1,330.0
2021-04-29-US-SJC-2,Pixel4,1303759097435,37.3360022338,-121.8904770829,58.73,1414.43,0.0,0.0,3.87,330.13
2021-04-29-US-SJC-2,Pixel4,1303759098435,37.3360236923,-121.8904923087,58.79,1415.43,0.0,0.0,1.8,330.5
2021-04-29-US-SJC-2,Pixel4,1303759099435,37.3360327319,-121.8904988009,58.82,1416.43,0.0,0.0,0.7,330.6
2021-04-29-US-SJC-2,Pixel4,1303759100435,37.3360367397,-121.8905017466,58.85,1417.43,0.0,0.0,0.41,330.6
2021-04-29-US-SJC-2,Pixel4,1303759101435,37.3360395828,-121.8905038477,58.87,1418.43,0.0,0.0,0.41,330.7
2021-04-29-US-SJC-2,Pixel4,1303759102435,37.3360441902,-121.8905070445,58.89,1419.43,0.0,0.0,0.65,330.94
2021-04-29-US-SJC-2,Pixel4,1303759103435,37.3360485058,-121.8905100102,58.91,1420.43,0.0,0.0,0.39,331.1
2021-04-29-US-SJC-2,Pixel4,1303759104435,37.3360503193,-121.8905113001,58.92,1421.43,0.0,0.0,0.08,331.2
2021-04-29-US-SJC-2,Pixel4,1303759105435,37.3360503728,-121.8905113855,58.93,1422.43,0.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759106435,37.3360503394,-121.8905113934,58.93,1423.43,0.0,0.0,0.07,331.2
2021-04-29-US-SJC-2,Pixel4,1303759107435,37.3360519778,-121.8905125135,58.91,1424.43,0.0,0.0,0.21,331.2
2021-04-29-US-SJC-2,Pixel4,1303759108435,37.3360525278,-121.8905129028,58.74,1425.43,0.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759109435,37.3360526469,-121.8905126973,58.42,1426.43,0.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759110435,37.3360526783,-121.8905126483,58.36,1427.43,1.17,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759111435,37.3360526761,-121.8905126483,58.36,1428.43,2.6,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759112435,37.336052675,-121.8905126483,58.36,1429.43,2.94,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759113435,37.336052675,-121.8905126483,58.36,1430.43,3.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759114435,37.336052675,-121.8905126489,58.37,1431.43,4.17,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759115435,37.336052675,-121.89051265,58.37,1432.43,4.23,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759116435,37.3360526733,-121.89051265,58.37,1433.43,3.97,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759117435,37.3360526733,-121.89051265,58.37,1434.43,5.2,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759118435,37.3360526728,-121.8905126517,58.37,1435.43,4.23,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759119435,37.3360526717,-121.8905126517,58.37,1436.43,3.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759120435,37.3360526717,-121.8905126517,58.38,1437.43,2.9,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759121435,37.3360526717,-121.8905126533,58.38,1438.43,2.8,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759122435,37.3360526717,-121.8905126533,58.38,1439.43,2.8,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759123435,37.3360526711,-121.8905126533,58.38,1440.43,2.8,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759124435,37.3360526711,-121.8905126533,58.38,1441.43,5.11,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759125435,37.33605267,-121.8905126533,58.38,1442.43,8.2,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759126435,37.33605267,-121.890512655,58.38,1443.43,8.2,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759127435,37.3360526683,-121.890512655,58.38,1444.43,8.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759128435,37.3360526683,-121.890512655,58.38,1445.43,6.09,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759129435,37.3360526683,-121.890512655,58.38,1446.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759130435,37.3360526683,-121.8905126567,58.38,1447.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759131435,37.3360526683,-121.8905126567,58.38,1448.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759132435,37.3360526667,-121.8905126567,58.38,1449.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759133435,37.3360526667,-121.8905126567,58.38,1450.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759134435,37.3360526667,-121.8905126583,58.38,1451.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759135435,37.3360526667,-121.8905126583,58.38,1452.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759136435,37.336052665,-121.8905126583,58.38,1453.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759137435,37.336052665,-121.8905126583,58.38,1454.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759138435,37.336052665,-121.8905126589,58.38,1455.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759139435,37.336052665,-121.89051266,58.38,1456.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759140435,37.3360526644,-121.89051266,58.38,1457.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759141435,37.3360526633,-121.89051266,58.38,1458.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759142435,37.3360526633,-121.8905126606,58.38,1459.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759143435,37.3360526633,-121.8905126617,58.38,1460.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759144435,37.3360526617,-121.8905126617,58.38,1461.43,2.96,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759145435,37.3360526617,-121.8905126617,58.38,1462.43,2.9,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759146435,37.3360526617,-121.8905126623,58.38,1463.43,2.9,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759147435,37.3360526617,-121.8905126633,58.38,1464.43,2.9,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759148435,37.33605266,-121.8905126633,58.38,1465.43,4.67,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759149435,37.33605266,-121.8905126639,58.38,1466.43,7.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759150435,37.33605266,-121.890512665,58.38,1467.43,7.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759151435,37.33605266,-121.890512665,58.38,1468.43,7.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759152435,37.3360526583,-121.890512665,58.38,1469.43,5.26,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759153435,37.3360526583,-121.8905126656,58.38,1470.43,2.9,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759154435,37.3360526583,-121.8905126667,58.38,1471.43,4.67,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759155435,37.3360526583,-121.8905126667,58.38,1472.43,7.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759156435,37.3360526567,-121.8905126667,58.38,1473.43,7.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759157435,37.3360526567,-121.8905126683,58.38,1474.43,7.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759158435,37.3360526567,-121.8905126683,58.38,1475.43,5.26,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759159435,37.336052655,-121.8905126683,58.38,1476.43,2.9,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759160435,37.336052655,-121.8905126689,58.38,1477.43,2.9,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759161435,37.336052655,-121.89051267,58.38,1478.43,5.41,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759162435,37.3360526544,-121.89051267,58.38,1479.43,8.5,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759163435,37.3360526533,-121.8905126706,58.38,1480.43,8.5,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759164435,37.3360526527,-121.8905126717,58.38,1481.43,8.5,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759165435,37.3360526517,-121.8905126717,58.38,1482.43,8.5,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759166435,37.3360526517,-121.8905126717,58.38,1483.43,8.5,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759167435,37.3360526517,-121.8905126728,58.38,1484.43,8.5,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759168435,37.3360526506,-121.8905126733,58.38,1485.43,8.5,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759169435,37.33605265,-121.8905126733,58.38,1486.43,8.4,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759170435,37.33605265,-121.8905126733,58.38,1487.43,6.09,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759171435,37.3360526494,-121.890512675,58.38,1488.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759172435,37.3360526483,-121.890512675,58.38,1489.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759173435,37.3360526483,-121.890512675,58.38,1490.43,3.97,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759174435,37.3360526483,-121.8905126767,58.38,1491.43,4.29,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759175435,37.3360526467,-121.8905126767,58.38,1492.43,3.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759176435,37.3360526467,-121.8905126767,58.38,1493.43,3.97,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759177435,37.3360526461,-121.8905126767,58.38,1494.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759178435,37.336052645,-121.8905126783,58.38,1495.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759179435,37.336052645,-121.8905126783,58.38,1496.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759180435,37.3360526433,-121.8905126783,58.38,1497.43,5.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759181435,37.3360526433,-121.89051268,58.38,1498.43,5.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759182435,37.3360526433,-121.89051268,58.38,1499.43,5.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759183435,37.3360526417,-121.89051268,58.38,1500.43,5.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759184435,37.3360526417,-121.8905126806,58.38,1501.43,5.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759185435,37.3360526417,-121.8905126817,58.38,1502.43,5.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759186435,37.33605264,-121.8905126817,58.38,1503.43,5.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759187435,37.33605264,-121.8905126817,58.38,1504.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759188435,37.3360526383,-121.8905126833,58.38,1505.43,5.2,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759189435,37.3360526383,-121.8905126833,58.38,1506.43,5.2,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759190435,37.3360526383,-121.8905126833,58.38,1507.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759191435,37.3360526367,-121.890512685,58.38,1508.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759192435,37.3360526367,-121.890512685,58.38,1509.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759193435,37.3360526361,-121.890512685,58.38,1510.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759194435,37.336052635,-121.8905126867,58.38,1511.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759195435,37.336052635,-121.8905126867,58.38,1512.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759196435,37.3360526333,-121.8905126867,58.38,1513.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759197435,37.3360526333,-121.8905126872,58.38,1514.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759198435,37.3360526333,-121.8905126883,58.38,1515.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759199435,37.3360526317,-121.8905126883,58.38,1516.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759200435,37.3360526317,-121.8905126883,58.38,1517.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759201435,37.33605263,-121.8905126889,58.38,1518.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759202435,37.33605263,-121.89051269,58.38,1519.43,4.03,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759203435,37.33605263,-121.89051269,58.38,1520.43,2.6,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759204435,37.3360526283,-121.8905126917,58.38,1521.43,3.77,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759205435,37.3360526283,-121.8905126917,58.38,1522.43,5.0,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759206435,37.3360526267,-121.8905126917,58.38,1523.43,5.1,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759207435,37.3360526267,-121.8905126917,58.38,1524.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759208435,37.3360526261,-121.8905126922,58.38,1525.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759209435,37.336052625,-121.8905126933,58.38,1526.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759210435,37.336052625,-121.8905126933,58.38,1527.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759211435,37.3360526233,-121.8905126939,58.38,1528.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759212435,37.3360526233,-121.890512695,58.38,1529.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759213435,37.3360526217,-121.890512695,58.38,1530.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759214435,37.3360526217,-121.890512695,58.38,1531.43,7.91,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759215435,37.33605262,-121.8905126967,58.38,1532.43,11.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759216435,37.33605262,-121.8905126967,58.38,1533.43,11.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759217435,37.3360526183,-121.8905126967,58.38,1534.43,11.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759218435,37.3360526183,-121.8905126967,58.38,1535.43,8.69,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759219435,37.3360526167,-121.8905126983,58.38,1536.43,5.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759220435,37.3360526167,-121.8905126983,58.38,1537.43,4.43,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759221435,37.3360526161,-121.8905126983,58.38,1538.43,3.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759222435,37.336052615,-121.8905127,58.38,1539.43,3.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759223435,37.3360526144,-121.8905127,58.38,1540.43,3.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759224435,37.3360526133,-121.8905127,58.38,1541.43,3.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759225435,37.3360526133,-121.8905127,58.38,1542.43,3.3,0.0,0.0,331.2
2021-04-29-US-SJC-2,Pixel4,1303759226435,37.3360526117,-121.8905127017,58.38,1543.43,3.3,0.0,0.0,331.2
