collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,15,GPS_L1,1303759019355724013,-26414242.52,-2743209.127,2860154.287,-332.979,-420.351,-3052.217,-45812.923,0.001,23849363.118,3.298,0.0,6.721,7.051
2021-04-29-US-SJC-2,Pixel4,1303759020435,3,9,GLO_G1,1303759019367620116,1313876.463,-22458539.01,11969668.993,431.456,-1582.897,-3027.334,-2876.857,0.001,20283001.159,4.197,1150.214,3.97,3.246
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,19,GPS_L1,1303759019368347252,-9836617.982,-17043212.078,17604336.588,2151.177,778.302,1913.714,-1929.534,0.001,20065011.27,5.696,0.0,3.188,2.498
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,30,GAL_E5A,1303759019346632550,-21849739.284,10191630.377,17151550.14,1075.954,-1348.023,2171.362,894979.533,-0.009,26574915.158,2.998,-2351.425,12.444,10.563
2021-04-29-US-SJC-2,Pixel4,1303759020435,5,23,BDS_B1I,1303759019362433203,-9444139.264,-19667529.744,17402163.532,417.952,-1947.864,-1974.889,-268756.017,-0.002,21837998.557,4.797,-452.31,3.264,2.499
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,2,GAL_E1,1303759019355491506,-13827294.169,-9075634.875,24543281.128,1453.889,-1989.307,84.721,64647.733,0.001,23919066.963,2.099,-224.139,3.52,2.911
2021-04-29-US-SJC-2,Pixel4,1303759020435,5,25,BDS_B1I,1303759019354474780,2032395.333,-27743043.19,2351252.54,190.721,-246.123,-3059.973,-277240.373,0.002,24223873.75,3.897,-452.31,5.798,4.584
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,2,GPS_L1,1303759019355511039,-13554635.132,-20087545.437,-10160969.941,-155.387,-1404.181,2809.312,-179883.985,-0.002,23913211.117,7.195,0.0,8.269,8.648
2021-04-29-US-SJC-2,Pixel4,1303759020435,5,28,BDS_B1I,1303759019359218645,-19683392.757,-19468237.282,3516038.106,379.832,171.266,3073.642,-24092.677,0.001,22801698.801,4.797,-452.31,4.244,3.29
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,11,GAL_E5A,1303759019358563522,6119783.918,-19814667.48,21103394.486,809.925,1962.791,1609.209,1810532.772,-0.013,22998099.735,0.899,-2351.425,7.799,3.57
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,6,GPS_L1,1303759019361358689,-6034351.506,-25830701.365,-269677.861,199.019,-87.567,3229.582,3364.487,0.001,22160129.75,5.696,0.0,5.207,4.086
2021-04-29-US-SJC-2,Pixel4,1303759020435,3,19,GLO_G1,1303759019363221016,5734662.577,-9221194.853,23077650.349,1952.841,2493.122,511.042,-42493.96,-0.0,21601818.161,9.294,1150.214,4.953,4.664
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,36,GAL_E5A,1303759019354391413,-8373420.444,-27712625.357,6137445.056,117.249,624.915,2983.513,-60073.786,-0.002,24248866.548,1.499,-2351.425,7.061,3.066
2021-04-29-US-SJC-2,Pixel4,1303759020435,3,21,GLO_G1,1303759019360002668,-18133486.736,-16511862.126,-7056250.803,-798.855,-590.254,3433.773,-61553.004,-0.001,22566654.619,4.197,1150.214,6.978,6.831
2021-04-29-US-SJC-2,Pixel4,1303759020435,5,11,BDS_B1I,1303759019358342651,4488754.375,-15675083.008,22709023.973,1976.831,1656.021,751.13,93660.016,0.007,23064315.195,2.398,-452.31,4.366,3.567
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,3,GAL_E5A,1303759019341907168,-25234355.696,-10632966.663,-11253477.228,1119.126,149.929,-2648.791,-127572.171,-0.001,27991549.042,1.799,-2351.425,16.51,14.51
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,14,GPS_L1,1303759019360350743,8857202.273,-20611230.549,14189925.097,1521.842,-996.964,-2398.485,27491.556,-0.001,22462304.359,3.897,0.0,5.332,4.48
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,14,GPS_L5,1303759019360358557,8857202.284,-20611230.556,14189925.079,1521.842,-996.964,-2398.485,27493.439,-0.001,22459961.781,1.199,-2350.139,9.562,4.48
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,25,GAL_E5A,1303759019353988916,1856012.385,-23344540.8,18109097.793,1007.021,-1514.064,-2054.775,-159597.935,-0.0,24369532.112,0.6,-2351.425,6.875,3.067
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,24,GPS_L1,1303759019362923994,-16525282.044,-2523173.033,20468268.403,-690.214,-2566.252,-824.075,13508.693,0.008,21690863.116,2.398,0.0,4.256,3.664
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,28,GPS_L1,1303759019361859120,5352018.791,-19473230.689,17908009.732,1781.26,-1217.874,-1896.909,173628.956,-0.0,22010104.31,2.698,0.0,4.382,3.575
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,36,GAL_E1,1303759019354384324,-8373420.449,-27712625.366,6137445.037,117.249,624.915,2983.513,-60072.555,-0.002,24250991.776,4.197,-224.139,3.937,3.066
2021-04-29-US-SJC-2,Pixel4,1303759020435,6,3,GAL_E1,1303759019341900102,-25234355.702,-10632966.665,-11253477.209,1119.126,149.929,-2648.791,-127571.611,-0.001,27993667.376,5.696,-224.139,9.206,14.51
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,6,GPS_L5,1303759019361366501,-6034351.504,-25830701.365,-269677.836,199.019,-87.567,3229.582,3363.49,0.001,22157787.771,1.499,-2350.139,9.337,4.086
2021-04-29-US-SJC-2,Pixel4,1303759020435,1,30,GPS_L1,1303759019354783617,270064.835,-25427288.486,-7185621.358,531.528,840.666,-2954.802,-125769.396,-0.002,24131286.746,8.094,0.0,8.712,9.276
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,11,GAL_E1,1303759020358555829,6120593.949,-19812704.663,21105003.521,810.149,1962.872,1608.885,1810529.464,-0.013,23000406.039,5.696,-222.805,4.349,3.57
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,30,GPS_L5,1303759020354789164,270596.426,-25426447.646,-7188576.098,531.647,841.004,-2954.647,-125770.284,-0.002,24129623.798,3.298,-2351.256,15.626,9.28
2021-04-29-US-SJC-2,Pixel4,1303759021435,5,6,BDS_B1I,1303759020297063986,-10727068.766,22641969.166,34407499.873,-968.589,-761.088,177.303,99069.893,0.013,41435196.799,4.797,-453.11,7.217,24.729
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,13,GPS_L1,1303759020357530689,-22592838.756,-13517638.646,-4144698.037,562.243,-8.256,-3125.229,37750.522,0.002,23307735.279,9.294,0.0,6.537,5.922
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,2,GAL_E5A,1303759020355499300,-13825840.344,-9077624.259,24543365.661,1453.738,-1989.428,84.343,64648.129,0.001,23916730.381,2.698,-2353.019,6.312,2.911
2021-04-29-US-SJC-2,Pixel4,1303759021435,3,20,GLO_G1,1303759020370975578,-9388420.221,-20359239.168,12124949.765,869.771,1435.661,3089.292,-14456.626,-0.0,19277058.958,13.79,1140.285,3.178,2.561
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,25,GAL_E1,1303759020353981269,1857019.278,-23346054.809,18107042.896,1006.781,-1513.977,-2055.053,-159597.083,-0.0,24371824.625,2.698,-222.805,3.834,3.067
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,17,GPS_L1,1303759020364272689,-412384.493,-15722193.637,21828614.649,2509.148,899.321,709.242,130239.855,0.003,21286534.527,2.099,0.0,3.686,3.01
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,24,GPS_L5,1303759020362933190,-16525972.318,-2525739.237,20467444.099,-690.319,-2566.11,-824.517,13508.036,0.008,21688106.225,1.799,-2351.256,7.632,3.664
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,15,GPS_L1,1303759020355722623,-26414575.323,-2743629.432,2857102.044,-332.628,-420.259,-3052.277,-45812.921,0.001,23849779.829,3.598,0.0,6.722,7.053
2021-04-29-US-SJC-2,Pixel4,1303759021435,3,9,GLO_G1,1303759020367619148,1314307.791,-22460121.725,11966641.518,431.2,-1582.538,-3027.622,-2876.857,0.001,20283291.358,3.897,1140.285,3.971,3.246
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,19,GPS_L1,1303759020368347104,-9834466.667,-17042433.794,17606250.11,2151.451,778.267,1913.333,-1929.533,0.001,20065055.64,4.797,0.0,3.188,2.498
2021-04-29-US-SJC-2,Pixel4,1303759021435,5,23,BDS_B1I,1303759020362433166,-9443721.393,-19669477.511,17400188.483,417.791,-1947.669,-1975.208,-268756.019,-0.002,21838009.649,4.797,-453.11,3.265,2.499
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,2,GAL_E1,1303759020355492217,-13825840.355,-9077624.245,24543365.66,1453.738,-1989.428,84.343,64647.734,0.001,23918853.811,2.398,-222.805,3.52,2.911
2021-04-29-US-SJC-2,Pixel4,1303759021435,5,25,BDS_B1I,1303759020354473202,2032586.023,-27743289.145,2348192.55,190.658,-245.79,-3060.016,-277240.371,0.002,24224346.822,4.797,-453.11,5.799,4.585
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,2,GPS_L1,1303759020355513261,-13554790.508,-20088949.442,-10158160.512,-155.366,-1403.824,2809.535,-179883.987,-0.002,23912544.978,6.296,0.0,8.268,8.644
2021-04-29-US-SJC-2,Pixel4,1303759021435,5,28,BDS_B1I,1303759020359220129,-19683012.783,-19468065.916,3519111.721,380.114,171.465,3073.578,-24092.675,0.001,22801253.909,4.797,-453.11,4.244,3.29
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,11,GAL_E5A,1303759020358562935,6120593.955,-19812704.649,21105003.532,810.149,1962.872,1608.885,1810532.759,-0.013,22998275.714,1.199,-2353.019,7.799,3.57
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,6,GPS_L1,1303759020361360517,-6034152.445,-25830788.739,-266448.27,199.103,-87.182,3229.588,3364.487,0.001,22159581.729,9.294,0.0,5.206,4.085
2021-04-29-US-SJC-2,Pixel4,1303759021435,3,19,GLO_G1,1303759020363218996,5736615.542,-9218701.792,23078161.113,1953.097,2493.009,510.487,-42493.961,-0.0,21602423.742,10.493,1140.285,4.954,4.665
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,36,GAL_E5A,1303759020354392573,-8373303.107,-27712000.31,6140428.527,117.424,625.176,2983.419,-60073.787,-0.002,24248518.788,1.799,-2353.019,7.06,3.066
2021-04-29-US-SJC-2,Pixel4,1303759021435,3,21,GLO_G1,1303759020360005370,-18134285.467,-16512452.169,-7052816.937,-798.603,-589.829,3433.942,-61553.005,-0.001,22565844.579,3.897,1140.285,6.977,6.828
2021-04-29-US-SJC-2,Pixel4,1303759021435,5,11,BDS_B1I,1303759020358341299,4490731.295,-15673427.032,22709774.895,1977.014,1655.935,750.716,93660.023,0.007,23064720.515,2.698,-453.11,4.366,3.568
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,3,GAL_E5A,1303759020341905525,-25233236.434,-10632816.762,-11256125.928,1119.401,149.873,-2648.618,-127572.172,-0.001,27992041.601,2.698,-2353.019,16.512,14.516
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,14,GPS_L1,1303759020360349387,8858723.968,-20612227.458,14187526.464,1521.555,-996.856,-2398.787,27491.555,-0.001,22462710.877,4.797,0.0,5.333,4.481
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,14,GPS_L5,1303759020360357229,8858723.98,-20612227.465,14187526.445,1521.555,-996.856,-2398.787,27493.438,-0.001,22460359.905,0.899,-2351.256,9.564,4.481
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,25,GAL_E5A,1303759020353988361,1857019.286,-23346054.82,18107042.881,1006.781,-1513.977,-2055.053,-159597.935,-0.0,24369698.497,0.899,-2353.019,6.875,3.067
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,24,GPS_L1,1303759020362925374,-16525972.312,-2525739.217,20467444.105,-690.319,-2566.11,-824.517,13508.701,0.008,21690449.403,2.698,0.0,4.256,3.664
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,28,GPS_L1,1303759020361858205,5353799.92,-19474448.546,17906112.643,1781.003,-1217.842,-1897.272,173628.956,-0.0,22010378.62,2.398,0.0,4.383,3.575
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,36,GAL_E1,1303759020354385487,-8373303.112,-27712000.32,6140428.506,117.425,625.177,2983.419,-60072.557,-0.002,24250643.118,3.897,-222.805,3.937,3.066
2021-04-29-US-SJC-2,Pixel4,1303759021435,6,3,GAL_E1,1303759020341898442,-25233236.44,-10632816.764,-11256125.909,1119.401,149.873,-2648.618,-127571.613,-0.001,27994165.031,8.094,-222.805,9.208,14.516
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,6,GPS_L5,1303759020361368307,-6034152.443,-25830788.739,-266448.245,199.103,-87.182,3229.588,3363.491,0.001,22157246.346,1.799,-2351.256,9.336,4.085
2021-04-29-US-SJC-2,Pixel4,1303759021435,1,30,GPS_L1,1303759020354781307,270596.422,-25426447.653,-7188576.076,531.647,841.003,-2954.647,-125769.398,-0.002,24131979.267,10.493,0.0,8.714,9.28
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,11,GAL_E1,1303759021358555244,6121404.21,-19810741.751,21106612.242,810.374,1962.954,1608.56,1810529.451,-0.013,23000581.417,5.096,-221.763,4.35,3.57
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,30,GPS_L5,1303759021354786861,271128.131,-25425606.477,-7191530.66,531.765,841.34,-2954.491,-125770.286,-0.002,24130314.22,2.698,-2352.011,15.629,9.284
2021-04-29-US-SJC-2,Pixel4,1303759022435,3,16,GLO_G1,1303759021354752133,9744786.588,-23200930.946,-4597427.726,-322.858,551.535,-3474.398,-4327.654,-0.0,24140725.412,23.983,1141.016,10.773,22.548
2021-04-29-US-SJC-2,Pixel4,1303759022435,5,6,BDS_B1I,1303759021297064624,-10728037.412,22641208.15,34407677.087,-968.702,-760.943,177.125,99069.906,0.013,41435005.531,3.897,-453.308,7.217,24.723
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,13,GPS_L1,1303759021357528777,-22592276.337,-13517646.837,-4147823.217,562.597,-8.126,-3125.141,37750.523,0.002,23308308.482,5.696,0.0,6.539,5.924
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,2,GAL_E5A,1303759021355500029,-13824386.682,-9079613.749,24543449.815,1453.587,-1989.549,83.966,64648.13,0.001,23916511.832,3.298,-2351.801,6.312,2.911
2021-04-29-US-SJC-2,Pixel4,1303759022435,3,20,GLO_G1,1303759021370976099,-9387550.256,-20357803.379,12128038.913,870.157,1435.916,3089.0,-14456.626,-0.0,19276902.766,11.992,1141.016,3.178,2.561
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,25,GAL_E1,1303759021353980719,1858025.939,-23347568.741,18104987.705,1006.542,-1513.889,-2055.331,-159597.083,-0.0,24371989.511,2.698,-221.763,3.834,3.067
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,17,GPS_L1,1303759021364271446,-409875.279,-15721294.381,21829323.667,2509.286,899.193,708.795,130239.858,0.003,21286907.169,2.099,0.0,3.687,3.011
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,24,GPS_L5,1303759021362934560,-16526662.691,-2528305.28,20466619.359,-690.425,-2565.969,-824.959,13508.044,0.008,21687695.509,1.799,-2352.011,7.632,3.664
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,15,GPS_L1,1303759021355721231,-26414907.776,-2744049.645,2854049.741,-332.277,-420.168,-3052.337,-45812.92,0.001,23850197.141,9.294,0.0,6.723,7.054
2021-04-29-US-SJC-2,Pixel4,1303759022435,3,9,GLO_G1,1303759021367618210,1314738.863,-22461704.082,11963613.754,430.945,-1582.179,-3027.911,-2876.856,0.001,20283572.563,3.897,1141.016,3.971,3.246
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,19,GPS_L1,1303759021368346942,-9832315.079,-17041655.545,17608163.252,2151.725,778.231,1912.951,-1929.532,0.001,20065104.206,4.797,0.0,3.188,2.498
2021-04-29-US-SJC-2,Pixel4,1303759022435,5,23,BDS_B1I,1303759021362433128,-9443303.684,-19671425.082,17398213.115,417.63,-1947.474,-1975.528,-268756.021,-0.002,21838021.041,3.897,-453.308,3.265,2.499
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,2,GAL_E1,1303759021355492945,-13824386.692,-9079613.735,24543449.814,1453.587,-1989.549,83.966,64647.735,0.001,23918635.562,2.099,-221.763,3.52,2.911
2021-04-29-US-SJC-2,Pixel4,1303759022435,5,25,BDS_B1I,1303759021354471623,2032776.649,-27743534.767,2345132.517,190.596,-245.457,-3060.059,-277240.369,0.002,24224820.194,3.598,-453.308,5.8,4.586
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,2,GPS_L1,1303759021355515466,-13554945.864,-20090353.089,-10155350.859,-155.345,-1403.467,2809.758,-179883.989,-0.002,23911883.936,3.298,0.0,8.267,8.64
2021-04-29-US-SJC-2,Pixel4,1303759022435,5,28,BDS_B1I,1303759021359221595,-19682632.528,-19467894.352,3522185.271,380.395,171.663,3073.513,-24092.674,0.001,22800814.413,4.197,-453.308,4.244,3.29
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,11,GAL_E5A,1303759021358562346,6121404.216,-19810741.737,21106612.253,810.374,1962.954,1608.56,1810532.746,-0.013,22998452.291,0.899,-2351.801,7.8,3.57
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,6,GPS_L1,1303759021361362322,-6033953.299,-25830875.727,-263218.674,199.187,-86.797,3229.594,3364.488,0.001,22159040.604,9.294,0.0,5.205,4.085
2021-04-29-US-SJC-2,Pixel4,1303759022435,3,19,GLO_G1,1303759021363216879,5738568.764,-9216208.845,23078671.322,1953.354,2492.897,509.933,-42493.961,-0.0,21603058.402,20.985,1141.016,4.954,4.666
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,36,GAL_E5A,1303759021354393734,-8373185.595,-27711375.002,6143411.902,117.6,625.438,2983.324,-60073.789,-0.002,24248170.729,1.499,-2351.801,7.06,3.066
2021-04-29-US-SJC-2,Pixel4,1303759022435,3,21,GLO_G1,1303759021360007985,-18135083.946,-16513041.788,-7049382.901,-798.35,-589.405,3434.111,-61553.005,-0.001,22565060.622,3.298,1141.016,6.976,6.826
2021-04-29-US-SJC-2,Pixel4,1303759022435,5,11,BDS_B1I,1303759021358339950,4492708.398,-15671771.142,22710525.403,1977.198,1655.85,750.302,93660.03,0.007,23065124.935,2.698,-453.308,4.367,3.568
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,14,GPS_L1,1303759021360348085,8860245.376,-20613224.259,14185127.529,1521.267,-996.749,-2399.09,27491.554,-0.001,22463101.207,5.096,0.0,5.334,4.481
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,14,GPS_L5,1303759021360355899,8860245.388,-20613224.267,14185127.51,1521.267,-996.749,-2399.09,27493.436,-0.001,22460758.629,0.899,-2352.011,9.565,4.481
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,25,GAL_E5A,1303759021353987810,1858025.947,-23347568.752,18104987.69,1006.542,-1513.889,-2055.331,-159597.935,-0.0,24369863.683,0.6,-2351.801,6.876,3.067
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,24,GPS_L1,1303759021362926763,-16526662.686,-2528305.26,20466619.365,-690.425,-2565.969,-824.959,13508.709,0.008,21690032.991,2.398,0.0,4.256,3.664
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,28,GPS_L1,1303759021361857308,5355580.792,-19475666.372,17904215.19,1780.745,-1217.811,-1897.635,173628.956,-0.0,22010647.534,2.398,0.0,4.383,3.575
2021-04-29-US-SJC-2,Pixel4,1303759022435,6,36,GAL_E1,1303759021354386643,-8373185.6,-27711375.012,6143411.882,117.6,625.438,2983.324,-60072.558,-0.002,24250296.558,3.598,-221.763,3.937,3.066
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,6,GPS_L5,1303759021361370116,-6033953.298,-25830875.728,-263218.649,199.187,-86.797,3229.594,3363.492,0.001,22156704.021,1.499,-2352.011,9.335,4.085
2021-04-29-US-SJC-2,Pixel4,1303759022435,1,30,GPS_L1,1303759021354778894,271128.127,-25425606.484,-7191530.638,531.765,841.339,-2954.491,-125769.4,-0.002,24132702.666,9.294,0.0,8.716,9.284
2021-04-29-US-SJC-2,Pixel4,1303759023435,6,11,GAL_E1,1303759022358554608,6122214.696,-19808778.758,21108220.638,810.599,1963.035,1608.235,1810529.437,-0.013,23000772.085,7.195,-227.035,4.35,3.57
2021-04-29-US-SJC-2,Pixel4,1303759023435,1,30,GPS_L5,1303759022354784572,271659.954,-25424764.97,-7194485.067,531.884,841.677,-2954.336,-125770.288,-0.002,24131000.445,2.698,-2353.814,15.633,9.287
2021-04-29-US-SJC-2,Pixel4,1303759023435,5,6,BDS_B1I,1303759022297065251,-10729006.17,22640447.279,34407854.123,-968.814,-760.799,176.947,99069.919,0.013,41434817.561,4.197,-455.692,7.218,24.717
2021-04-29-US-SJC-2,Pixel4,1303759023435,1,13,GPS_L1,1303759022357526714,-22591713.563,-13517654.897,-4150948.308,562.952,-7.995,-3125.054,37750.525,0.002,23308926.954,7.195,0.0,6.54,5.925
2021-04-29-US-SJC-2,Pixel4,1303759023435,6,2,GAL_E5A,1303759022355500746,-13822933.17,-9081603.36,24543533.592,1453.435,-1989.67,83.589,64648.131,0.001,23916296.881,2.398,-2355.677,6.312,2.911
2021-04-29-US-SJC-2,Pixel4,1303759023435,3,20,GLO_G1,1303759022370976642,-9386679.906,-20356367.335,12131127.769,870.542,1436.171,3088.708,-14456.626,-0.0,19276739.979,18.287,1160.181,3.178,2.561
2021-04-29-US-SJC-2,Pixel4,1303759023435,6,25,GAL_E1,1303759022353980167,1859032.361,-23349082.585,18102932.236,1006.302,-1513.801,-2055.609,-159597.084,-0.0,24372154.997,2.398,-227.035,3.835,3.067
2021-04-29-US-SJC-2,Pixel4,1303759023435,1,17,GPS_L1,1303759022364270185,-407365.928,-15720395.254,21830032.237,2509.423,899.065,708.348,130239.862,0.003,21287285.208,1.799,0.0,3.687,3.011
2021-04-29-US-SJC-2,Pixel4,1303759023435,1,24,GPS_L5,1303759022362935942,-16527353.17,-2530871.181,20465794.177,-690.53,-2565.827,-825.401,13508.052,0.008,21687281.196,1.499,-2353.814,7.632,3.663
2021-04-29-US-SJC-2,Pixel4,1303759023435,3,9,GLO_G1,1303759022367617227,1315169.679,-22463286.081,11960585.703,430.689,-1581.821,-3028.199,-2876.856,0.001,20283867.259,3.598,1160.181,3.972,3.247
2021-04-29-US-SJC-2,Pixel4,1303759023435,1,19,GPS_L1,1303759022368346802,-9830163.217,-17040877.333,17610076.011,2151.999,778.196,1912.57,-1929.531,0.001,20065146.177,4.197,0.0,3.188,2.498
2021-04-29-US-SJC-2,Pixel4,1303759023435,5,23,BDS_B1I,1303759022362433096,-9442886.135,-19673372.458,17396237.428,417.469,-1947.279,-1975.847,-268756.023,-0.002,21838030.634,4.197,-455.692,3.265,2.499
2021-04-29-US-SJC-2,Pixel4,1303759023435,6,2,GAL_E1,1303759022355493679,-13822933.18,-9081603.346,24543533.591,1453.435,-1989.67,83.589,64647.735,0.001,23918415.514,2.099,-227.035,3.52,2.911
2021-04-29-US-SJC-2,Pixel4,1303759023435,5,25,BDS_B1I,1303759022354470053,2032967.214,-27743780.056,2342072.442,190.534,-245.124,-3060.102,-277240.367,0.002,24225290.869,3.897,-455.692,5.801,4.586
2021-04-29-US-SJC-2,Pixel4,1303759023435,1,2,GPS_L1,1303759022355517776,-13555101.198,-20091756.38,-10152540.983,-155.324,-1403.11,2809.981,-179883.991,-0.002,23911191.415,5.096,0.0,8.265,8.637
2021-04-29-US-SJC-2,Pixel4,1303759023435,5,28,BDS_B1I,1303759022359223084,-19682251.991,-19467722.59,3525258.756,380.676,171.861,3073.449,-24092.673,0.001,22800368.022,4.797,-455.692,4.243,3.289
2021-04-29-US-SJC-2,Pixel4,1303759023435,6,11,GAL_E5A,1303759022358561756,6122214.702,-19808778.744,21108220.649,810.599,1963.035,1608.235,1810532.732,-0.013,22998629.169,2.998,-2355.677,7.8,3.57
2021-04-29-US-SJC-2,Pixel4,1303759023435,1,6,GPS_L1,1303759022361364101,-6033754.07,-25830962.331,-259989.072,199.271,-86.412,3229.599,3364.489,0.001,22158507.273,7.195,0.0,5.205,4.084
2021-04-29-US-SJC-2,Pixel4,1303759023435,3,19,GLO_G1,1303759022363214549,5740522.241,-9213716.01,23079180.976,1953.61,2492.784,509.378,-42493.961,-0.0,21603756.919,10.493,1160.181,4.955,4.667
2021-04-29-US-SJC-2,Pixel4,1303759023435,6,36,GAL_E5A,1303759022354394896,-8373067.907,-27710749.433,6146395.181,117.775,625.7,2983.23,-60073.791,-0.002,24247822.37,1.499,-2355.677,7.06,3.065
