collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-04-22-US-SJC-1,Pixel4,1303161764446,37.3321881358,-121.8891768636,58.78,1514.45,0.0,0.0,15.07,239.85
2021-04-22-US-SJC-1,Pixel4,1303161765446,37.3323049275,-121.8892615625,58.69,1515.45,0.0,0.0,14.79,240.35
2021-04-22-US-SJC-1,Pixel4,1303161766446,37.3324198233,-121.8893433647,58.64,1516.45,0.0,0.0,14.51,240.35
2021-04-22-US-SJC-1,Pixel4,1303161767446,37.3325315135,-121.8894233265,58.66,1517.45,0.0,0.0,14.02,240.1
2021-04-22-US-SJC-1,Pixel4,1303161768446,37.3326390044,-121.8895011879,58.68,1518.45,0.0,0.0,13.51,240.0
2021-04-22-US-SJC-1,Pixel4,1303161769446,37.3327427394,-121.8895756655,58.66,1519.45,0.0,0.0,12.97,240.3
2021-04-22-US-SJC-1,Pixel4,1303161770446,37.3328409967,-121.8896466081,58.67,1520.45,196.44,0.0,12.25,239.55
2021-04-22-US-SJC-1,Pixel4,1303161771446,37.3329320861,-121.8897149535,58.73,1521.45,439.95,0.0,11.37,238.61
2021-04-22-US-SJC-1,Pixel4,1303161772446,37.3330131808,-121.8897793276,58.78,1522.45,243.41,0.0,10.24,235.32
2021-04-22-US-SJC-1,Pixel4,1303161773446,37.3330822148,-121.889844261,58.83,1523.45,0.0,0.0,9.57,229.28
2021-04-22-US-SJC-1,Pixel4,1303161774446,37.3331400604,-121.8899139015,58.91,1524.45,29.09,0.0,9.08,220.0
2021-04-22-US-SJC-1,Pixel4,1303161775446,37.3331833277,-121.8899910989,58.98,1525.45,65.0,0.0,8.72,208.44
2021-04-22-US-SJC-1,Pixel4,1303161776446,37.3332142474,-121.8900752326,59.01,1526.45,55.98,0.0,8.49,199.98
2021-04-22-US-SJC-1,Pixel4,1303161777446,37.3332376192,-121.8901641432,59.03,1527.45,44.85,0.0,8.33,197.2
2021-04-22-US-SJC-1,Pixel4,1303161778446,37.3332609223,-121.89025456,58.99,1528.45,136.33,0.0,8.18,200.52
2021-04-22-US-SJC-1,Pixel4,1303161779446,37.3332923812,-121.8903424817,59.0,1529.45,250.15,0.0,8.03,209.95
2021-04-22-US-SJC-1,Pixel4,1303161780446,37.3333366933,-121.8904202929,59.08,1530.45,138.7,0.0,7.67,223.4
2021-04-22-US-SJC-1,Pixel4,1303161781446,37.3333881577,-121.8904775572,59.21,1531.45,0.0,0.0,6.41,234.18
2021-04-22-US-SJC-1,Pixel4,1303161782446,37.3334327847,-121.890515547,59.24,1532.45,0.0,0.0,5.69,236.79
2021-04-22-US-SJC-1,Pixel4,1303161783446,37.3334769798,-121.8905504401,59.22,1533.45,0.0,0.0,6.17,238.75
2021-04-22-US-SJC-1,Pixel4,1303161784446,37.3335322868,-121.8905915545,59.25,1534.45,0.0,0.0,8.12,239.2
2021-04-22-US-SJC-1,Pixel4,1303161785446,37.3336003316,-121.8906424594,59.22,1535.45,0.0,0.0,9.34,239.3
2021-04-22-US-SJC-1,Pixel4,1303161786446,37.3336758769,-121.8906987247,59.28,1536.45,210.41,0.0,10.06,239.45
2021-04-22-US-SJC-1,Pixel4,1303161787446,37.333755313,-121.8907571525,59.28,1537.45,472.15,0.0,10.34,238.9
2021-04-22-US-SJC-1,Pixel4,1303161788446,37.3338347651,-121.8908172676,59.23,1538.45,472.75,0.0,10.29,238.6
2021-04-22-US-SJC-1,Pixel4,1303161789446,37.3339154289,-121.8908793771,59.2,1539.45,473.3,0.0,10.88,238.1
2021-04-22-US-SJC-1,Pixel4,1303161790446,37.3340012904,-121.8909461135,59.17,1540.45,479.3,0.0,11.37,238.69
2021-04-22-US-SJC-1,Pixel4,1303161791446,37.3340892829,-121.8910116981,59.1,1541.45,269.5,0.0,11.14,239.85
2021-04-22-US-SJC-1,Pixel4,1303161792446,37.3341733306,-121.8910723815,59.14,1542.45,0.0,0.0,10.29,240.0
2021-04-22-US-SJC-1,Pixel4,1303161793446,37.3342504026,-121.8911272865,59.16,1543.45,0.0,0.0,9.32,240.4
2021-04-22-US-SJC-1,Pixel4,1303161794446,37.3343185898,-121.8911757639,59.07,1544.45,0.0,0.0,8.01,240.5
2021-04-22-US-SJC-1,Pixel4,1303161795446,37.3343741191,-121.8912152826,59.06,1545.45,0.0,0.0,6.21,239.85
2021-04-22-US-SJC-1,Pixel4,1303161796446,37.3344164623,-121.8912463402,59.08,1546.45,0.0,0.0,4.71,239.05
2021-04-22-US-SJC-1,Pixel4,1303161797446,37.3344472919,-121.8912694622,59.09,1547.45,0.0,0.0,3.32,238.55
2021-04-22-US-SJC-1,Pixel4,1303161798446,37.3344676292,-121.8912849913,59.09,1548.45,0.0,0.0,2.06,238.4
2021-04-22-US-SJC-1,Pixel4,1303161799446,37.3344792057,-121.891293835,59.09,1549.45,0.0,0.0,0.98,238.4
2021-04-22-US-SJC-1,Pixel4,1303161800446,37.3344829499,-121.8912966647,59.08,1550.45,0.0,0.0,0.08,238.4
2021-04-22-US-SJC-1,Pixel4,1303161801446,37.3344833316,-121.8912969605,59.05,1551.45,0.0,0.0,0.05,238.4
2021-04-22-US-SJC-1,Pixel4,1303161802446,37.334483335,-121.8912969959,59.02,1552.45,231.77,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161803446,37.3344832709,-121.8912971391,59.02,1553.45,519.7,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161804446,37.3344832583,-121.8912971633,59.02,1554.45,519.85,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161805446,37.334483265,-121.89129716,59.02,1555.45,520.25,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161806446,37.334483265,-121.89129716,59.02,1556.45,520.7,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161807446,37.3344832633,-121.8912971676,59.02,1557.45,521.45,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161808446,37.3344832559,-121.8912971782,59.02,1558.45,522.45,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161809446,37.3344832251,-121.8912972664,59.02,1559.45,523.0,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161810446,37.3344831801,-121.8912973479,59.02,1560.45,523.35,0.0,0.0,238.4
2021-04-22-US-SJC-1,Pixel4,1303161811446,37.3344834163,-121.8912976347,59.01,1561.45,290.1,0.0,0.2,238.4
2021-04-22-US-SJC-1,Pixel4,1303161812446,37.3344874527,-121.8913008478,59.02,1562.45,0.0,0.0,0.85,238.4
2021-04-22-US-SJC-1,Pixel4,1303161813446,37.3344967508,-121.8913080831,59.02,1563.45,0.0,0.0,1.64,238.65
2021-04-22-US-SJC-1,Pixel4,1303161814446,37.3345140784,-121.8913211874,59.03,1564.45,0.0,0.0,2.8,239.4
2021-04-22-US-SJC-1,Pixel4,1303161815446,37.3345410568,-121.8913412794,59.05,1565.45,0.0,0.0,4.21,239.15
2021-04-22-US-SJC-1,Pixel4,1303161816446,37.3345782966,-121.8913696042,59.05,1566.45,0.0,0.0,5.58,238.65
2021-04-22-US-SJC-1,Pixel4,1303161817446,37.3346266442,-121.8914061334,59.09,1567.45,0.0,0.0,6.74,239.1
2021-04-22-US-SJC-1,Pixel4,1303161818446,37.3346839992,-121.8914483733,59.01,1568.45,0.0,0.0,7.99,239.5
2021-04-22-US-SJC-1,Pixel4,1303161819446,37.3347500799,-121.89149751,58.93,1569.45,0.0,0.0,9.08,238.95
2021-04-22-US-SJC-1,Pixel4,1303161820446,37.3348207553,-121.8915512876,58.88,1570.45,0.0,0.0,9.21,238.4
2021-04-22-US-SJC-1,Pixel4,1303161821446,37.3348920848,-121.8916060297,58.8,1571.45,0.0,0.0,9.56,238.35
2021-04-22-US-SJC-1,Pixel4,1303161822446,37.3349693663,-121.8916656308,58.75,1572.45,0.0,0.0,10.57,238.3
2021-04-22-US-SJC-1,Pixel4,1303161823446,37.3350516304,-121.8917287257,58.68,1573.45,0.0,0.0,10.68,238.9
2021-04-22-US-SJC-1,Pixel4,1303161824446,37.3351326132,-121.8917893961,58.64,1574.45,0.0,0.0,10.14,239.35
2021-04-22-US-SJC-1,Pixel4,1303161825446,37.3352071077,-121.8918441386,58.57,1575.45,0.0,0.0,8.75,240.69
2021-04-22-US-SJC-1,Pixel4,1303161826446,37.3352698042,-121.8918871644,58.49,1576.45,0.0,0.0,6.9,242.29
2021-04-22-US-SJC-1,Pixel4,1303161827446,37.3353169043,-121.8919173026,58.46,1577.45,0.0,0.0,4.51,244.64
2021-04-22-US-SJC-1,Pixel4,1303161828446,37.335342616,-121.89193247,58.44,1578.45,0.0,0.0,1.76,246.65
2021-04-22-US-SJC-1,Pixel4,1303161829446,37.3353489265,-121.8919360088,58.41,1579.45,0.0,0.0,0.03,247.2
2021-04-22-US-SJC-1,Pixel4,1303161830446,37.3353494279,-121.8919363687,58.41,1580.45,0.0,0.0,0.03,247.25
2021-04-22-US-SJC-1,Pixel4,1303161831446,37.3353494256,-121.8919364551,58.41,1581.45,0.0,0.0,0.0,247.25
2021-04-22-US-SJC-1,Pixel4,1303161832446,37.3353494231,-121.8919364762,58.41,1582.45,0.0,0.0,0.0,247.2
2021-04-22-US-SJC-1,Pixel4,1303161833446,37.3353492467,-121.8919367182,58.41,1583.45,0.0,0.0,0.0,247.2
2021-04-22-US-SJC-1,Pixel4,1303161834446,37.3353492192,-121.8919367533,58.41,1584.45,9.47,0.0,0.0,247.2
2021-04-22-US-SJC-1,Pixel4,1303161835446,37.335349195,-121.8919368074,58.41,1585.45,21.2,0.0,0.0,247.2
2021-04-22-US-SJC-1,Pixel4,1303161836446,37.3353491965,-121.8919368217,58.41,1586.45,14.96,0.0,0.0,247.2
2021-04-22-US-SJC-1,Pixel4,1303161837446,37.3353499922,-121.8919372381,58.4,1587.45,7.3,0.0,0.31,247.3
2021-04-22-US-SJC-1,Pixel4,1303161838446,37.3353524863,-121.8919385144,58.4,1588.45,20.58,0.0,0.44,247.65
2021-04-22-US-SJC-1,Pixel4,1303161839446,37.3353592329,-121.8919420227,58.38,1589.45,37.0,0.0,0.87,249.39
2021-04-22-US-SJC-1,Pixel4,1303161840446,37.3353650703,-121.8919445556,58.4,1590.45,37.0,0.0,0.23,251.25
2021-04-22-US-SJC-1,Pixel4,1303161841446,37.3353654479,-121.8919445448,58.39,1591.45,312.77,0.0,0.0,251.4
2021-04-22-US-SJC-1,Pixel4,1303161842446,37.3353655331,-121.8919443608,58.39,1592.45,655.3,0.0,0.0,251.4
2021-04-22-US-SJC-1,Pixel4,1303161843446,37.3353656182,-121.8919441146,58.39,1593.45,655.3,0.0,0.0,251.4
2021-04-22-US-SJC-1,Pixel4,1303161844446,37.3353656655,-121.8919439645,58.38,1594.45,655.3,0.0,0.05,251.4
2021-04-22-US-SJC-1,Pixel4,1303161845446,37.3353657983,-121.8919435966,58.36,1595.45,655.3,0.0,0.05,251.4
2021-04-22-US-SJC-1,Pixel4,1303161846446,37.3353681782,-121.8919440845,58.35,1596.45,379.47,0.0,0.49,252.25
2021-04-22-US-SJC-1,Pixel4,1303161847446,37.3353746268,-121.8919460292,58.34,1597.45,312.73,0.0,0.87,254.54
2021-04-22-US-SJC-1,Pixel4,1303161848446,37.3353880434,-121.8919496826,58.33,1598.45,379.47,0.0,1.87,259.47
2021-04-22-US-SJC-1,Pixel4,1303161849446,37.3354174454,-121.8919528366,58.29,1599.45,36.8,0.0,3.57,272.33
2021-04-22-US-SJC-1,Pixel4,1303161850446,37.335464189,-121.8919410768,58.2,1600.45,36.8,0.0,5.06,294.07
