collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-04-22-US-SJC-1,Pixel4,1303160641446,37.3352472267,-121.8980980042,55.18,391.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160642446,37.3352472283,-121.8980980033,55.18,392.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160643446,37.3352472283,-121.8980980017,55.18,393.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160644446,37.3352472283,-121.8980980000,55.18,394.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160645446,37.3352472300,-121.8980979983,55.18,395.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160646446,37.3352472300,-121.8980979967,55.18,396.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160647446,37.3352472300,-121.8980979967,55.18,397.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160648446,37.3352472317,-121.8980979942,55.18,398.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160649446,37.3352472317,-121.8980979933,55.18,399.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160650446,37.3352472326,-121.8980979917,55.18,400.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160651446,37.3352472333,-121.8980979900,55.18,401.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160652446,37.3352472333,-121.8980979883,55.18,402.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160653446,37.3352472350,-121.8980979867,55.18,403.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160654446,37.3352472350,-121.8980979850,55.18,404.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160655446,37.3352472367,-121.8980979833,55.18,405.45,7.90,0.00,0.00,331.60
2021-04-22-US-SJC-1,Pixel4,1303160656446,37.3352472367,-121.8980979817,55.18,406.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160657446,37.3352472367,-121.8980979800,55.18,407.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160658446,37.3352472383,-121.8980979783,55.18,408.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160659446,37.3352472383,-121.8980979767,55.18,409.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160660446,37.3352472400,-121.8980979750,55.18,410.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160661446,37.3352472400,-121.8980979733,55.18,411.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160662446,37.3352472417,-121.8980979717,55.18,412.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160663446,37.3352472417,-121.8980979683,55.18,413.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160664446,37.3352472433,-121.8980979667,55.18,414.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160665446,37.3352472433,-121.8980979650,55.18,415.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160666446,37.3352472450,-121.8980979633,55.18,416.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160667446,37.3352472450,-121.8980979617,55.18,417.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160668446,37.3352472467,-121.8980979592,55.18,418.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160669446,37.3352472467,-121.8980979567,55.18,419.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160670446,37.3352472483,-121.8980979550,55.18,420.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160671446,37.3352472483,-121.8980979533,55.18,421.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160672446,37.3352472500,-121.8980979500,55.18,422.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160673446,37.3352472517,-121.8980979483,55.18,423.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160674446,37.3352472517,-121.8980979467,55.18,424.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160675446,37.3352472533,-121.8980979433,55.18,425.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160676446,37.3352472533,-121.8980979417,55.18,426.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160677446,37.3352472550,-121.8980979392,55.18,427.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160678446,37.3352472550,-121.8980979367,55.18,428.45,7.90,0.00,0.00,331.70
2021-04-22-US-SJC-1,Pixel4,1303160679446,37.3352472567,-121.8980979350,55.18,429.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160680446,37.3352472574,-121.8980979326,55.18,430.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160681446,37.3352472583,-121.8980979300,55.18,431.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160682446,37.3352472600,-121.8980979276,55.18,432.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160683446,37.3352472600,-121.8980979250,55.18,433.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160684446,37.3352472617,-121.8980979226,55.18,434.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160685446,37.3352472633,-121.8980979200,55.18,435.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160686446,37.3352472633,-121.8980979176,55.18,436.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160687446,37.3352472650,-121.8980979150,55.18,437.45,7.90,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160688446,37.3352472667,-121.8980979117,55.18,438.45,5.92,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160689446,37.3352472674,-121.8980979100,55.18,439.45,3.40,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160690446,37.3352472683,-121.8980979067,55.18,440.45,3.40,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160691446,37.3352472700,-121.8980979050,55.18,441.45,3.40,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160692446,37.3352472717,-121.8980979017,55.18,442.45,3.40,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160693446,37.3352472717,-121.8980978983,55.18,443.45,3.40,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160694446,37.3352472733,-121.8980978950,55.18,444.45,3.40,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160695446,37.3352472750,-121.8980978926,55.18,445.45,3.40,0.00,0.00,331.80
2021-04-22-US-SJC-1,Pixel4,1303160696446,37.3352472758,-121.8980978900,55.18,446.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160697446,37.3352472767,-121.8980978867,55.18,447.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160698446,37.3352472783,-121.8980978833,55.18,448.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160699446,37.3352472800,-121.8980978809,55.18,449.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160700446,37.3352472800,-121.8980978776,55.18,450.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160701446,37.3352472817,-121.8980978750,55.18,451.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160702446,37.3352472833,-121.8980978717,55.18,452.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160703446,37.3352472850,-121.8980978683,55.19,453.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160704446,37.3352472858,-121.8980978650,55.19,454.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160705446,37.3352472867,-121.8980978617,55.18,455.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160706446,37.3352472891,-121.8980978600,55.18,456.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160707446,37.3352472883,-121.8980978235,55.19,457.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160708446,37.3352472891,-121.8980977737,55.19,458.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160709446,37.3352472950,-121.8980976622,55.19,459.45,3.40,0.00,0.00,331.90
2021-04-22-US-SJC-1,Pixel4,1303160710446,37.3352481207,-121.8980956763,55.19,460.45,3.40,0.00,0.49,332.00
2021-04-22-US-SJC-1,Pixel4,1303160711446,37.3352518352,-121.8980870003,55.19,461.45,3.40,0.00,1.16,333.08
2021-04-22-US-SJC-1,Pixel4,1303160712446,37.3352582396,-121.8980704351,55.21,462.45,5.43,0.00,1.59,338.18
2021-04-22-US-SJC-1,Pixel4,1303160713446,37.3352644130,-121.8980486263,55.24,463.45,7.90,0.00,1.75,345.48
2021-04-22-US-SJC-1,Pixel4,1303160714446,37.3352683258,-121.8980268116,55.27,464.45,7.90,0.00,1.78,349.49
2021-04-22-US-SJC-1,Pixel4,1303160715446,37.3352708619,-121.8980096545,55.25,465.45,7.90,0.00,1.67,348.71
2021-04-22-US-SJC-1,Pixel4,1303160716446,37.3352741037,-121.8979904444,55.21,466.45,7.90,0.00,1.93,346.61
2021-04-22-US-SJC-1,Pixel4,1303160717446,37.3352782272,-121.8979702294,55.13,467.45,7.90,0.00,1.95,344.71
2021-04-22-US-SJC-1,Pixel4,1303160718446,37.3352830872,-121.8979495543,55.07,468.45,7.90,0.00,1.95,343.70
2021-04-22-US-SJC-1,Pixel4,1303160719446,37.3352883012,-121.8979282141,55.03,469.45,7.90,0.00,1.90,345.05
2021-04-22-US-SJC-1,Pixel4,1303160720446,37.3352926671,-121.8979068855,55.04,470.45,7.90,0.00,1.75,347.19
2021-04-22-US-SJC-1,Pixel4,1303160721446,37.3352958504,-121.8978890906,55.03,471.45,7.90,0.00,1.26,349.19
2021-04-22-US-SJC-1,Pixel4,1303160722446,37.3352975378,-121.8978781037,55.03,472.45,7.90,0.00,0.54,350.55
2021-04-22-US-SJC-1,Pixel4,1303160723446,37.3352978373,-121.8978763494,55.04,473.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160724446,37.3352978783,-121.8978763474,55.04,474.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160725446,37.3352978800,-121.8978763433,55.04,475.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160726446,37.3352978800,-121.8978763400,55.04,476.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160727446,37.3352978817,-121.8978763367,55.04,477.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160728446,37.3352978817,-121.8978763317,55.04,478.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160729446,37.3352978833,-121.8978763283,55.04,479.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160730446,37.3352978833,-121.8978763250,55.04,480.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160731446,37.3352978833,-121.8978763200,55.04,481.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160732446,37.3352978850,-121.8978763167,55.04,482.45,7.90,0.00,0.00,350.80
2021-04-22-US-SJC-1,Pixel4,1303160733446,37.3352978850,-121.8978763133,55.04,483.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160734446,37.3352978850,-121.8978763100,55.04,484.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160735446,37.3352978867,-121.8978763059,55.04,485.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160736446,37.3352978867,-121.8978763017,55.04,486.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160737446,37.3352978867,-121.8978762983,55.04,487.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160738446,37.3352978867,-121.8978762950,55.04,488.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160739446,37.3352978883,-121.8978762917,55.04,489.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160740446,37.3352978883,-121.8978762883,55.04,490.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160741446,37.3352978883,-121.8978762842,55.04,491.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160742446,37.3352978883,-121.8978762809,55.04,492.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160743446,37.3352978900,-121.8978762776,55.04,493.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160744446,37.3352978900,-121.8978762742,55.04,494.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160745446,37.3352978900,-121.8978762709,55.04,495.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160746446,37.3352978900,-121.8978762676,55.04,496.45,7.90,0.00,0.00,350.90
2021-04-22-US-SJC-1,Pixel4,1303160747446,37.3352978973,-121.8978762667,55.04,497.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160748446,37.3352980495,-121.8978763215,55.04,498.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160749446,37.3352980900,-121.8978763333,55.04,499.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160750446,37.3352980900,-121.8978763300,55.04,500.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160751446,37.3352980900,-121.8978763267,55.04,501.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160752446,37.3352980917,-121.8978763233,55.04,502.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160753446,37.3352980917,-121.8978763200,55.04,503.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160754446,37.3352980917,-121.8978763167,55.04,504.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160755446,37.3352980917,-121.8978763133,55.04,505.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160756446,37.3352980933,-121.8978763100,55.04,506.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160757446,37.3352980933,-121.8978763076,55.04,507.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160758446,37.3352980933,-121.8978763042,55.04,508.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160759446,37.3352980933,-121.8978763017,55.04,509.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160760446,37.3352980950,-121.8978762983,55.04,510.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160761446,37.3352980950,-121.8978762950,55.04,511.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160762446,37.3352980950,-121.8978762926,55.04,512.45,7.90,0.00,0.00,351.00
2021-04-22-US-SJC-1,Pixel4,1303160763446,37.3352980950,-121.8978762900,55.04,513.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160764446,37.3352980950,-121.8978762867,55.04,514.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160765446,37.3352980967,-121.8978762833,55.04,515.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160766446,37.3352980967,-121.8978762800,55.04,516.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160767446,37.3352980967,-121.8978762783,55.04,517.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160768446,37.3352980967,-121.8978762750,55.04,518.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160769446,37.3352980967,-121.8978762717,55.04,519.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160770446,37.3352980983,-121.8978762700,55.04,520.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160771446,37.3352980983,-121.8978762667,55.04,521.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160772446,37.3352980983,-121.8978762633,55.04,522.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160773446,37.3352980983,-121.8978762617,55.04,523.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160774446,37.3352980983,-121.8978762583,55.04,524.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160775446,37.3352981000,-121.8978762559,55.04,525.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160776446,37.3352981000,-121.8978762533,55.04,526.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160777446,37.3352981000,-121.8978762500,55.04,527.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160778446,37.3352981000,-121.8978762483,55.04,528.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160779446,37.3352981000,-121.8978762450,55.04,529.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160780446,37.3352981017,-121.8978762433,55.04,530.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160781446,37.3352981017,-121.8978762400,55.04,531.45,7.90,0.00,0.00,351.10
2021-04-22-US-SJC-1,Pixel4,1303160782446,37.3352981017,-121.8978762383,55.04,532.45,7.90,0.00,0.00,351.20
2021-04-22-US-SJC-1,Pixel4,1303160783446,37.3352981017,-121.8978762350,55.04,533.45,7.90,0.00,0.00,351.20
