collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2021-04-22-US-SJC-1,Pixel4,1303162071446,3,23,GLO_G1,1303162070368389805,-23490864.708,-7463462.701,-6561380.443,-916.985,-154.708,3464.392,114007.29,0.001,23364930.766,11.992,1136.789,10.391,12.404
2021-04-22-US-SJC-1,Pixel4,1303162071446,3,10,GLO_G1,1303162070366026882,1874006.317,-23418016.081,-10035984.803,25.723,1377.598,-3206.551,-20438.533,-0.0,24073317.26,20.985,1136.789,12.12,21.288
2021-04-22-US-SJC-1,Pixel4,1303162071446,6,27,GAL_E1,1303162070359812328,-17042634.635,3635680.203,23924500.36,450.271,-2358.739,679.883,-5060.38,-0.002,25936393.679,6.296,-220.743,6.295,4.985
2021-04-22-US-SJC-1,Pixel4,1303162071446,1,19,GPS_L1,1303162070373177170,6364335.176,-14396836.555,21088464.82,2741.499,-48.79,-859.592,-2829.838,0.001,21929714.845,6.296,0.0,5.433,4.027
2021-04-22-US-SJC-1,Pixel4,1303162071446,3,12,GLO_G1,1303162070380463601,-11177355.458,-8975943.567,21126570.716,-399.425,-2859.147,-1425.585,66858.328,0.001,19745297.786,1.499,1136.789,3.967,2.854
2021-04-22-US-SJC-1,Pixel4,1303162071446,1,25,GPS_L1,1303162070365473906,-16989760.686,9699243.22,17571573.172,664.441,-2204.005,1858.195,37061.393,0.001,24239095.294,13.79,0.0,8.852,12.016
2021-04-22-US-SJC-1,Pixel4,1303162071446,6,27,GAL_E5A,1303162070359819422,-17042634.631,3635680.186,23924500.365,450.271,-2358.739,679.883,-5061.001,-0.002,25934266.951,0.899,-2353.603,11.288,4.985
2021-04-22-US-SJC-1,Pixel4,1303162071446,6,30,GAL_E5A,1303162070371696283,-10469054.671,-18838758.245,20283567.568,315.353,-2013.3,-1704.834,900463.579,-0.009,22373673.599,2.099,-2353.603,6.716,2.503
2021-04-22-US-SJC-1,Pixel4,1303162071446,6,30,GAL_E1,1303162070371689190,-10469054.674,-18838758.231,20283567.58,315.353,-2013.3,-1704.834,900464.074,-0.009,22375800.027,4.197,-220.743,3.745,2.503
2021-04-22-US-SJC-1,Pixel4,1303162071446,1,28,GPS_L1,1303162070364910644,11729348.813,-23953437.031,550974.805,203.561,99.23,-3188.467,174696.391,-0.001,24407956.994,11.992,0.0,9.987,11.412
2021-04-22-US-SJC-1,Pixel4,1303162071446,5,23,BDS_B1I,1303162070368104469,-8567188.885,-26543357.373,907234.698,126.735,-145.724,-3072.028,-267496.793,-0.002,23450472.347,4.197,-451.474,5.577,3.654
2021-04-22-US-SJC-1,Pixel4,1303162071446,6,36,GAL_E1,1303162070358218389,11857860.942,-11059845.012,24768003.509,1925.436,1574.856,-217.473,-59148.9,-0.002,26414244.57,8.094,-220.743,6.687,5.832
2021-04-22-US-SJC-1,Pixel4,1303162071446,6,15,GAL_E5A,1303162070364510011,-21974367.56,-19733868.0,1882644.098,44.073,242.657,3069.763,245252.838,-0.001,24528063.746,2.698,-2353.603,9.524,3.539
2021-04-22-US-SJC-1,Pixel4,1303162071446,6,2,GAL_E1,1303162070362340533,1875583.855,-29110660.771,5067659.553,-14.181,-520.055,-2977.682,64174.762,0.001,25178456.888,4.797,-220.743,5.826,4.01
2021-04-22-US-SJC-1,Pixel4,1303162071446,1,6,GPS_L5,1303162070376974356,-1475167.059,-20243058.049,17160943.306,1449.136,1613.024,2040.217,2793.492,0.001,20791347.121,0.6,-2355.564,7.352,2.812
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,15,GAL_E1,1303162071364504349,-21974323.354,-19733625.244,1885713.83,44.329,242.849,3069.735,245254.456,-0.001,24529761.171,4.797,-221.918,5.31,3.539
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,2,GAL_E5A,1303162071362346385,1875569.627,-29111180.683,5064681.814,-14.276,-519.76,-2977.76,64174.987,0.001,25176702.502,2.398,-2353.069,10.449,4.01
2021-04-22-US-SJC-1,Pixel4,1303162072446,5,37,BDS_B1I,1303162071372831014,-16790339.21,-15012539.079,16501239.188,-438.584,-1835.088,-2116.019,-270687.689,-0.003,22033489.803,3.897,-452.98,3.931,2.589
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,17,GPS_L1,1303162071365712539,15065452.674,-13259389.959,17822874.723,2175.669,-74.474,-1941.217,129136.074,0.003,24167554.921,5.096,0.0,7.895,8.417
2021-04-22-US-SJC-1,Pixel4,1303162072446,3,22,GLO_G1,1303162071381915323,-15127570.243,-14144731.319,14802880.345,1777.215,1014.35,2791.579,-32715.241,-0.001,19310082.479,18.287,1143.717,3.734,2.58
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,27,GAL_E1,1303162071359813837,-17042184.449,3633321.409,23925180.06,450.098,-2358.841,679.515,-5060.383,-0.002,25935941.292,9.294,-221.918,6.294,4.985
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,19,GPS_L1,1303162071373175721,6367076.614,-14396885.426,21087604.998,2741.386,-48.951,-860.053,-2829.837,0.001,21930149.244,2.698,0.0,5.433,4.028
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,25,GPS_L1,1303162071365476018,-16989096.263,9697039.082,17573431.178,664.402,-2204.263,1857.81,37061.394,0.001,24238462.133,8.094,0.0,8.851,12.01
2021-04-22-US-SJC-1,Pixel4,1303162072446,3,13,GLO_G1,1303162071367164929,-9103808.413,10072560.153,21575307.83,-319.55,-2942.06,1237.51,-16127.352,0.0,23732139.353,23.983,1143.717,8.333,15.066
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,30,GAL_E5A,1303162071371696471,-10468739.413,-18840771.473,20281862.579,315.165,-2013.156,-1705.146,900463.57,-0.009,22373617.238,1.499,-2353.069,6.716,2.503
2021-04-22-US-SJC-1,Pixel4,1303162072446,5,23,BDS_B1I,1303162071368102793,-8567062.105,-26543502.933,904162.666,126.825,-145.397,-3072.045,-267496.795,-0.002,23450974.799,3.897,-452.98,5.577,3.655
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,2,GAL_E1,1303162071362339281,1875569.626,-29111180.678,5064681.836,-14.276,-519.76,-2977.76,64174.763,0.001,25178832.228,4.797,-221.918,5.827,4.01
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,2,GPS_L1,1303162071376382864,-12194937.555,-22148872.188,8703117.644,868.124,582.053,2923.215,-179289.146,-0.0,20968671.961,4.197,0.0,4.08,2.713
2021-04-22-US-SJC-1,Pixel4,1303162072446,5,28,BDS_B1I,1303162071374218932,-11718060.579,-16551490.822,19171186.621,2139.632,469.465,1713.015,-24907.861,0.001,21617402.455,2.698,-452.98,3.818,2.506
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,6,GPS_L1,1303162071376966030,-1473717.805,-20241444.983,17162983.324,1449.395,1613.135,2039.852,2794.49,0.001,20793843.193,2.099,0.0,4.1,2.812
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,12,GPS_L1,1303162071375480275,-14106492.949,-4755128.421,21736384.583,1196.246,-2551.584,229.817,-9397.702,-0.002,21239261.336,2.099,0.0,4.652,3.296
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,36,GAL_E5A,1303162071358223958,11859786.443,-11058270.233,24767785.845,1925.547,1574.686,-217.854,-59150.353,-0.002,26412575.026,1.499,-2353.069,11.993,5.834
2021-04-22-US-SJC-1,Pixel4,1303162072446,3,21,GLO_G1,1303162071377364494,946008.341,-10925239.732,23030002.258,2869.436,1319.758,506.333,-61056.555,-0.001,20674386.691,2.099,1143.717,4.656,3.5
2021-04-22-US-SJC-1,Pixel4,1303162072446,5,11,BDS_B1I,1303162071357503873,18223734.411,-8449426.662,19414274.936,2131.439,568.633,-1761.526,-238006.368,0.007,26628451.078,18.287,-452.98,8.864,17.827
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,25,GPS_L5,1303162071365483843,-16989096.257,9697039.067,17573431.193,664.402,-2204.263,1857.81,37060.065,0.001,24236116.257,4.197,-2352.829,15.872,12.01
2021-04-22-US-SJC-1,Pixel4,1303162072446,3,23,GLO_G1,1303162071368391868,-23491781.486,-7463617.273,-6557915.965,-916.568,-154.435,3464.55,114007.29,0.001,23364312.294,13.79,1143.717,10.389,12.397
2021-04-22-US-SJC-1,Pixel4,1303162072446,3,10,GLO_G1,1303162071366024660,1874032.123,-23416638.271,-10039191.227,25.889,1378.029,-3206.311,-20438.533,-0.0,24073983.399,18.287,1143.717,12.122,21.31
2021-04-22-US-SJC-1,Pixel4,1303162072446,3,12,GLO_G1,1303162071380464953,-11177754.989,-8978802.605,21125144.876,-399.634,-2858.921,-1426.091,66858.329,0.001,19744892.466,1.499,1143.717,3.967,2.853
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,27,GAL_E5A,1303162071359820952,-17042184.446,3633321.392,23925180.065,450.098,-2358.841,679.515,-5061.003,-0.002,25933808.269,0.6,-2353.069,11.287,4.985
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,30,GAL_E1,1303162071371689387,-10468739.415,-18840771.459,20281862.59,315.165,-2013.156,-1705.146,900464.065,-0.009,22375740.968,4.197,-221.918,3.745,2.503
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,28,GPS_L1,1303162071364909137,11729552.289,-23953337.629,547786.336,203.391,99.576,-3188.479,174696.389,-0.001,24408408.781,9.294,0.0,9.988,11.416
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,36,GAL_E1,1303162071358216863,11859786.43,-11058270.244,24767785.846,1925.547,1574.686,-217.854,-59148.901,-0.002,26414702.053,4.197,-221.918,6.688,5.834
2021-04-22-US-SJC-1,Pixel4,1303162072446,6,15,GAL_E5A,1303162071364511427,-21974323.359,-19733625.246,1885713.852,44.33,242.849,3069.735,245252.838,-0.001,24527639.24,1.799,-2353.069,9.523,3.539
2021-04-22-US-SJC-1,Pixel4,1303162072446,1,6,GPS_L5,1303162071376973846,-1473717.794,-20241444.971,17162983.339,1449.395,1613.135,2039.852,2793.493,0.001,20791500.015,0.6,-2352.829,7.352,2.812
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,15,GAL_E1,1303162072364505765,-21974278.896,-19733382.299,1888783.555,44.586,243.041,3069.705,245254.455,-0.001,24529336.664,4.197,-223.533,5.31,3.538
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,2,GAL_E5A,1303162072362345146,1875555.303,-29111700.295,5061704.02,-14.371,-519.466,-2977.838,64174.988,0.001,25177073.945,2.398,-2354.694,10.45,4.011
2021-04-22-US-SJC-1,Pixel4,1303162073446,5,37,BDS_B1I,1303162072372831180,-16790777.82,-15014374.037,16499123.017,-438.634,-1834.829,-2116.321,-270687.692,-0.003,22033440.038,3.598,-456.608,3.931,2.589
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,17,GPS_L1,1303162072365710968,15067628.219,-13259464.491,17820933.325,2175.427,-74.589,-1941.584,129136.077,0.003,24168025.895,3.598,0.0,7.896,8.42
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,27,GAL_E1,1303162072359815393,-17041734.437,3630962.512,23925859.393,449.925,-2358.944,679.148,-5060.385,-0.002,25935474.815,7.195,-223.533,6.294,4.984
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,19,GPS_L1,1303162072373174137,6369817.94,-14396934.459,21086744.715,2741.274,-49.113,-860.515,-2829.837,0.001,21930624.116,1.799,0.0,5.434,4.028
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,25,GPS_L1,1303162072365478109,-16988431.88,9694834.685,17575288.799,664.362,-2204.521,1857.424,37061.396,0.001,24237835.267,10.493,0.0,8.85,12.004
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,30,GAL_E5A,1303162072371696662,-10468424.342,-18842784.558,20280157.277,314.976,-2013.013,-1705.458,900463.561,-0.009,22373559.978,1.499,-2354.694,6.716,2.503
2021-04-22-US-SJC-1,Pixel4,1303162073446,5,23,BDS_B1I,1303162072368101108,-8566935.235,-26543648.166,901090.619,126.915,-145.07,-3072.061,-267496.797,-0.002,23451479.949,4.197,-456.608,5.578,3.655
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,2,GAL_E1,1303162072362338052,1875555.303,-29111700.29,5061704.041,-14.371,-519.466,-2977.838,64174.763,0.001,25179200.673,5.696,-223.533,5.827,4.011
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,2,GPS_L1,1303162072376383555,-12194069.293,-22148290.026,8706040.77,868.398,582.27,2923.033,-179289.147,-0.0,20968464.805,3.897,0.0,4.08,2.713
2021-04-22-US-SJC-1,Pixel4,1303162073446,5,28,BDS_B1I,1303162072374218770,-11715920.837,-16551021.406,19172899.46,2139.853,469.368,1712.663,-24907.86,0.001,21617451.021,2.998,-456.608,3.818,2.506
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,6,GPS_L1,1303162072376965496,-1472268.281,-20239831.794,17165022.992,1449.653,1613.245,2039.488,2794.491,0.001,20794003.282,2.099,0.0,4.1,2.812
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,12,GPS_L1,1303162072375481628,-14105296.772,-4757680.057,21736614.163,1196.106,-2551.68,229.343,-9397.704,-0.002,21238855.717,2.099,0.0,4.652,3.296
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,36,GAL_E5A,1303162072358222350,11861712.042,-11056695.634,24767567.801,1925.657,1574.516,-218.235,-59150.355,-0.002,26413057.092,1.199,-2354.694,11.994,5.835
2021-04-22-US-SJC-1,Pixel4,1303162073446,3,21,GLO_G1,1303162072377362678,948877.86,-10923920.084,23030508.314,2869.611,1319.543,505.78,-61056.556,-0.001,20674931.114,1.799,1144.812,4.657,3.501
2021-04-22-US-SJC-1,Pixel4,1303162073446,5,11,BDS_B1I,1303162072357502079,18225865.768,-8448858.131,19412513.237,2131.285,568.432,-1761.881,-238006.361,0.007,26628988.905,11.992,-456.608,8.864,17.838
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,25,GPS_L5,1303162072365485915,-16988431.874,9694834.671,17575288.814,664.362,-2204.52,1857.424,37060.067,0.001,24235495.087,2.398,-2353.528,15.87,12.004
2021-04-22-US-SJC-1,Pixel4,1303162073446,3,23,GLO_G1,1303162072368394181,-23492697.848,-7463771.572,-6554451.328,-916.151,-154.162,3464.707,114007.291,0.001,23363618.874,18.287,1144.812,10.387,12.39
2021-04-22-US-SJC-1,Pixel4,1303162073446,3,12,GLO_G1,1303162072380466307,-11178154.728,-8981661.417,21123718.529,-399.843,-2858.696,-1426.597,66858.331,0.001,19744486.547,1.499,1144.812,3.966,2.853
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,27,GAL_E5A,1303162072359822478,-17041734.434,3630962.496,23925859.397,449.925,-2358.944,679.148,-5061.006,-0.002,25933350.786,0.6,-2354.694,11.286,4.984
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,30,GAL_E1,1303162072371689575,-10468424.344,-18842784.544,20280157.288,314.976,-2013.013,-1705.458,900464.056,-0.009,22375684.607,3.897,-223.533,3.745,2.503
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,28,GPS_L1,1303162072364907430,11729755.595,-23953237.88,544597.857,203.222,99.922,-3188.491,174696.388,-0.001,24408920.527,11.992,0.0,9.99,11.421
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,36,GAL_E1,1303162072358215234,11861712.029,-11056695.646,24767567.802,1925.657,1574.516,-218.235,-59148.903,-0.002,26415190.415,4.197,-223.533,6.688,5.835
2021-04-22-US-SJC-1,Pixel4,1303162073446,6,15,GAL_E5A,1303162072364512833,-21974278.901,-19733382.301,1888783.576,44.586,243.041,3069.705,245252.837,-0.001,24527217.731,0.899,-2354.694,9.522,3.538
2021-04-22-US-SJC-1,Pixel4,1303162073446,1,6,GPS_L5,1303162072376973332,-1472268.27,-20239831.782,17165023.008,1449.653,1613.245,2039.488,2793.494,0.001,20791654.108,0.6,-2353.528,7.352,2.812
2021-04-22-US-SJC-1,Pixel4,1303162074446,6,15,GAL_E1,1303162073364507192,-21974234.182,-19733139.162,1891853.249,44.842,243.233,3069.676,245254.455,-0.001,24528908.861,4.197,-216.75,5.309,3.538
2021-04-22-US-SJC-1,Pixel4,1303162074446,6,2,GAL_E5A,1303162073362343917,1875540.885,-29112219.613,5058726.146,-14.465,-519.171,-2977.916,64174.989,0.001,25177442.39,1.799,-2347.895,10.451,4.011
2021-04-22-US-SJC-1,Pixel4,1303162074446,5,37,BDS_B1I,1303162073372831335,-16791216.479,-15016208.736,16497006.545,-438.683,-1834.57,-2116.623,-270687.695,-0.003,22033393.57,3.897,-449.331,3.931,2.589
2021-04-22-US-SJC-1,Pixel4,1303162074446,1,17,GPS_L1,1303162073365709298,15069803.521,-13259539.137,17818991.561,2175.186,-74.703,-1941.952,129136.08,0.003,24168526.548,4.197,0.0,7.897,8.422
2021-04-22-US-SJC-1,Pixel4,1303162074446,3,22,GLO_G1,1303162073381915903,-15124014.945,-14142702.604,14808462.79,1778.081,1014.364,2790.864,-32715.243,-0.001,19309908.599,20.985,1145.267,3.734,2.58
2021-04-22-US-SJC-1,Pixel4,1303162074446,6,27,GAL_E1,1303162073359816915,-17041284.597,3628603.514,23926538.357,449.753,-2359.046,678.78,-5060.388,-0.002,25935018.531,5.096,-216.75,6.293,4.983
2021-04-22-US-SJC-1,Pixel4,1303162074446,1,19,GPS_L1,1303162073373172525,6372559.152,-14396983.653,21085883.971,2741.161,-49.274,-860.976,-2829.836,0.001,21931107.381,1.499,0.0,5.435,4.029
2021-04-22-US-SJC-1,Pixel4,1303162074446,1,25,GPS_L1,1303162073365480145,-16987767.536,9692630.032,17577146.034,664.323,-2204.778,1857.039,37061.397,0.001,24237224.889,18.287,0.0,8.849,11.998
2021-04-22-US-SJC-1,Pixel4,1303162074446,6,30,GAL_E5A,1303162073371696850,-10468109.46,-18844797.499,20278451.663,314.788,-2012.869,-1705.769,900463.551,-0.009,22373503.617,1.499,-2347.895,6.716,2.503
2021-04-22-US-SJC-1,Pixel4,1303162074446,5,23,BDS_B1I,1303162073368099438,-8566808.275,-26543793.071,898018.555,127.006,-144.742,-3072.078,-267496.799,-0.002,23451980.603,4.797,-449.331,5.579,3.656
2021-04-22-US-SJC-1,Pixel4,1303162074446,6,2,GAL_E1,1303162073362336821,1875540.885,-29112219.609,5058726.168,-14.465,-519.172,-2977.916,64174.764,0.001,25179569.718,5.096,-216.75,5.828,4.011
2021-04-22-US-SJC-1,Pixel4,1303162074446,1,2,GPS_L1,1303162073376384255,-12193200.756,-22147707.646,8708963.714,868.672,582.488,2922.852,-179289.147,-0.0,20968254.95,4.197,0.0,4.08,2.713
2021-04-22-US-SJC-1,Pixel4,1303162074446,5,28,BDS_B1I,1303162073374218605,-11713780.874,-16550552.086,19174611.947,2140.074,469.272,1712.312,-24907.858,0.001,21617500.487,2.398,-449.331,3.818,2.506
2021-04-22-US-SJC-1,Pixel4,1303162074446,1,6,GPS_L1,1303162073376964997,-1470818.498,-20238218.494,17167062.297,1449.912,1613.356,2039.124,2794.492,0.001,20794152.878,1.799,0.0,4.1,2.812
2021-04-22-US-SJC-1,Pixel4,1303162074446,1,12,GPS_L1,1303162073375482998,-14104100.735,-4760231.789,21736843.269,1195.966,-2551.776,228.87,-9397.706,-0.002,21238445.001,1.799,0.0,4.651,3.295
2021-04-22-US-SJC-1,Pixel4,1303162074446,6,36,GAL_E5A,1303162073358220682,11863637.751,-11055121.206,24767349.376,1925.768,1574.346,-218.615,-59150.356,-0.002,26413557.146,0.899,-2347.895,11.995,5.836
